get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
9.713,0.014,0.013,496.351,7.494,0,543.143,0,0,0,0,7849,7239,3629,16104,7849,0,40
9.248,0.015,0.011,464.509,7.703,1,504.197,0,0,0,0,7849,7239,3629,16104,7849,0,40
9.48,0.009,0.018,497.643,7.197,2,536.198,0,0,0,0,7849,7239,3629,16104,7849,0,40
9.825,0.01,0.015,465.547,7.85,3,506.799,0,0,0,0,7849,7239,3629,16104,7849,0,40
9.443,0.009,0.012,498.691,7.886,4,537.735,0,0,0,0,7849,7239,3629,16104,7849,0,40
