get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
0.65,6.706,1.663,0.033,0.046,0,12.35,14,33,75,132,0,0,0,0,55,250,250
0.64,6.604,1.732,0.027,0.022,1,9.267,14,33,75,132,0,0,0,0,55,250,250
0.568,6.583,1.684,0.028,0.037,2,9.093,14,33,75,132,0,0,0,0,55,250,250
0.567,6.54,1.739,0.051,0.018,3,9.097,14,33,75,132,0,0,0,0,55,250,250
0.601,6.535,1.668,0.047,0.018,4,9.062,14,33,75,132,0,0,0,0,55,250,250
