obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.2 0.89,0.201 0.899,1025.836,1117.342,125.109,128.352,126.457,632.287,0.337,95.268,30.583,603889664,603889664,603889664,605986816,605986816,605986816
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.201 0.899,0.241 0.926,5406.475,5872.98,124.872,135.353,129.175,645.876,0.409,96.766,31.567,604336128,604336128,604336128,606433280,606433280,606433280
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.241 0.926,0.264 0.84,9825.958,12960.243,126.648,127.187,126.94,634.7,1.315,94.95,30.633,606736384,606736384,606736384,608833536,608833536,608833536
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.264 0.84,0.37 0.887,12939.258,13745.948,125.425,137.903,128.091,640.457,3.129,93.395,30.477,606826496,606826496,606826496,608923648,608923648,608923648
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.37 0.887,0.392 0.742,16262.624,16769.558,126.298,129.821,127.95,639.752,2.435,94.889,30.595,606838784,606838784,606838784,608935936,608935936,608935936
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.392 0.742,0.547 0.839,20367.893,22100.904,130.928,135.151,132.193,660.967,5.053,96.603,30.502,606846976,606846976,606846976,608944128,608944128,608944128
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.547 0.839,0.743 0.749,24000.469,25195.04,136.962,138.099,137.609,688.047,6.384,100.342,30.844,606900224,606900224,606900224,613191680,613191680,613191680
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.743 0.749,0.486 0.651,30597.377,31886.23,139.954,140.178,140.102,700.512,10.566,98.706,30.792,606998528,606998528,606998528,613289984,613289984,613289984
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.486 0.651,0.784 0.56,34673.345,36456.419,146.635,148.079,147.164,735.822,15.134,101.228,30.762,602927104,602935296,602933657.6,609218560,609226752,609225113.6
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.784 0.56,0.427 0.498,40312.11,41234.221,144.384,145.502,144.661,723.307,16.537,97.468,30.615,603004928,603009024,603005747.2,609296384,609300480,609297203.2
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.427 0.498,0.316 0.123,43475.752,45749.735,138.483,138.827,138.632,693.16,24.255,83.774,30.561,586506240,586510336,586509516.8,592797696,592801792,592800972.8
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.316 0.123,0.571 0.498,50418.026,52178.239,139.011,140.162,139.467,697.333,17.807,91.038,30.577,586928128,586928128,586928128,593219584,593219584,593219584
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.571 0.498,0.953 0.188,54733.461,58838.085,164.475,165.758,164.953,824.764,39.318,94.896,30.688,586956800,586956800,586956800,593248256,593248256,593248256
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.953 0.188,0.447 0.388,60514.548,64752.478,136.861,137.434,137.037,685.184,17.023,89.338,30.63,587206656,587214848,587213209.6,589303808,589312000,589310361.6
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.447 0.388,0.892 0.779,65857.511,67121.453,177.887,178.147,178.036,890.179,43.588,103.837,30.56,583262208,583262208,583262208,585359360,585359360,585359360
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.892 0.779,0.273 0.673,69859.925,71682.805,160.013,160.362,160.204,801.019,25.529,103.947,30.683,583413760,583421952,583418675.2,585510912,585519104,585515827.2
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.273 0.673,0.926 0.498,75179.486,78279.442,167.569,168.499,168.022,840.108,41.007,96.239,30.727,583745536,583749632,583747993.6,585842688,585846784,585845145.6
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.926 0.498,0.21 0.415,80081.125,81769.302,156.162,157.041,156.525,782.626,35.235,90.452,30.791,588636160,588640256,588638617.6,590733312,590737408,590735769.6
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.21 0.415,0.946 0.188,85599.534,89202.138,162.355,163.323,162.854,814.268,44.793,87.498,30.511,587681792,589758464,588099584,589783040,593973248,590621081.6
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.946 0.188,0.288 0.671,90789.972,94545.111,156.312,157.107,156.679,783.393,34.193,91.811,30.62,588013568,588013568,588013568,590110720,590110720,590110720
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.288 0.671,0.963 0.124,96666.518,101202.474,167.064,168.092,167.385,836.924,47.825,88.923,30.583,588271616,588271616,588271616,590368768,590368768,590368768
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.963 0.124,0.227 0.646,100394.643,105723.094,155.528,156.279,155.988,779.942,36.975,88.521,30.436,588554240,588554240,588554240,590651392,590651392,590651392
4536,10692,24300,42768,0,0,0,0,17820,144138,144138,0.227 0.646,0.982 0.062,106187.504,111360.819,168.333,169.128,168.702,843.512,48.118,89.816,30.712,588783616,588787712,588784435.2,590880768,590884864,590881587.2
