obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.2 0.89,0.201 0.899,1025.836,1025.836,18.2,20.969,20.187,100.933,0.018,18.019,2.125,176582656,187006976,182001664,178679808,189104128,183312384
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.201 0.899,0.241 0.926,5406.475,5536.254,15.473,15.827,15.622,78.108,0.046,13.441,2.109,177164288,181596160,179717734.4,179261440,181596160,180582809.6
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.241 0.926,0.264 0.84,9825.958,15906.743,20.623,21.09,20.905,104.526,0.247,18.536,2.09,184037376,186396672,185452953.6,186134528,186527744,186370457.6
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.264 0.84,0.37 0.887,12939.258,13880.758,22.004,22.159,22.084,110.418,0.277,19.739,2.041,186531840,188628992,187790131.2,188628992,188628992,188628992
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.37 0.887,0.392 0.742,16262.624,16678.567,19.477,19.714,19.587,97.935,0.285,17.228,2.056,186531840,188628992,187790131.2,188628992,188628992,188628992
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.392 0.742,0.547 0.839,20367.893,20881.184,25.935,26.039,25.963,129.813,0.607,23.229,2.106,188542976,190640128,189800448,190636032,190640128,190639308.8
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.547 0.839,0.743 0.749,24000.469,24828.819,29.176,29.724,29.499,147.496,0.875,26.439,2.166,185131008,193499136,188479897.6,191422464,193499136,192254771.2
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.743 0.749,0.486 0.651,30597.377,32775.035,32.681,32.915,32.792,163.959,1.586,28.996,2.188,183271424,185368576,184529715.2,183271424,187465728,184949145.6
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.486 0.651,0.784 0.56,34673.345,39585.098,28.711,29.127,28.869,144.347,2.924,23.788,2.135,187662336,189759488,188501196.8,189759488,189759488,189759488
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.784 0.56,0.427 0.498,40312.11,41658.814,22.656,22.927,22.805,114.025,2.626,18.059,2.098,188162048,190259200,189421158.4,190259200,190263296,190260019.2
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.427 0.498,0.316 0.123,43475.752,45123.316,33.142,33.482,33.302,166.511,3.889,27.204,2.187,186429440,188526592,187687731.2,186429440,190623744,188526592
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.316 0.123,0.571 0.498,50418.026,52403.595,40.789,42,41.179,205.894,2.881,36.065,2.21,191688704,193785856,192527564.8,193785856,193785856,193785856
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.571 0.498,0.953 0.188,54733.461,60081.006,36.213,36.463,36.353,181.767,6.696,27.463,2.166,189599744,195891200,191696896,189599744,197988352,192535756.8
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.953 0.188,0.447 0.388,60514.548,64790.642,18.088,18.151,18.127,90.634,2.649,13.411,2.046,198234112,202403840,200735948.8,200331264,202403840,201574809.6
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.447 0.388,0.892 0.779,65857.511,67624.955,28.406,28.634,28.54,142.7,7.469,18.919,2.123,189902848,192000000,191152128,189902848,194097152,191995904
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.892 0.779,0.273 0.673,69859.925,72366.921,28.897,29.12,28.966,144.828,4.054,22.774,2.114,194326528,196423680,195574988.8,194326528,198520832,195994419.2
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.273 0.673,0.926 0.498,75179.486,78234.768,31.204,31.64,31.419,157.095,6.91,22.349,2.133,190332928,192430080,191585484.8,190332928,194527232,192424345.6
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.926 0.498,0.21 0.415,80081.125,81121.606,27.158,27.369,27.245,136.225,5.704,19.402,2.113,194801664,196898816,196055859.2,194801664,198995968,196894720
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.21 0.415,0.946 0.188,85599.534,90937.385,24.45,24.972,24.626,123.131,7.942,14.558,2.099,199348224,203522048,201855795.2,201445376,205639680,203114086.4
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.946 0.188,0.288 0.671,90789.972,96420.99,23.818,24.134,23.972,119.86,5.814,16.028,2.102,195620864,197718016,196879155.2,195620864,199815168,197718016
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.288 0.671,0.963 0.124,96666.518,100503.779,26.885,27.11,27.01,135.049,8.214,16.666,2.101,200122368,202219520,201375744,200122368,204316672,202214604.8
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.963 0.124,0.227 0.646,100394.643,105142.074,26.362,26.687,26.513,132.565,6.242,18.119,2.124,202518528,204660736,203766988.8,202518528,206757888,204186419.2
504,1188,2700,4752,0,0,0,0,1980,31844,31844,0.227 0.646,0.982 0.062,106187.504,110643.784,26.533,27.394,26.748,133.742,8.076,16.536,2.107,196829184,198926336,198063718.4,196829184,201023488,198902579.2
