get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
34.544,18758.091,289.077,0.968,1.247,0,19114.907,2016,4752,10800,19008,0,0,0,0,7920,63190,63190
32.89,19005.67,335.389,1.005,0.976,1,19403.435,2016,4752,10800,19008,0,0,0,0,7920,63190,63190
37.323,18779.616,287.725,0.995,1.22,2,19139.902,2016,4752,10800,19008,0,0,0,0,7920,63190,63190
45.133,18628.563,349.49,1.035,1.458,3,19055.847,2016,4752,10800,19008,0,0,0,0,7920,63190,63190
34.427,18991.135,290.3,1.583,1.226,4,19342.336,2016,4752,10800,19008,0,0,0,0,7920,63190,63190
