obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
14,33,75,132,0,0,0,0,55,250,250,0.3 0.99,0.301 0.999,1025.807,1025.807,1.283,1.517,1.34,6.699,0.009,1.202,0.115,99966976,99979264,99975987.2,100229120,100241408,100238131.2
14,33,75,132,0,0,0,0,55,250,250,0.301 0.999,0.341 1.026,5406.317,5406.317,1.236,1.475,1.342,6.71,0.011,1.203,0.114,100315136,100319232,100318412.8,100319232,100581376,100528128
14,33,75,132,0,0,0,0,55,250,250,0.341 1.026,0.364 0.94,9825.678,9825.678,1.397,1.578,1.461,7.307,0.012,1.314,0.122,102592512,102592512,102592512,102854656,102854656,102854656
14,33,75,132,0,0,0,0,55,250,250,0.364 0.94,0.47 0.987,12938.898,16232.112,1.813,1.933,1.863,9.317,0.028,1.686,0.131,104853504,106950656,106531225.6,105246720,107343872,106924441.6
14,33,75,132,0,0,0,0,55,250,250,0.47 0.987,0.492 0.842,16262.196,16262.196,2.51,2.74,2.606,13.03,0.022,2.42,0.15,107163648,107171840,107166924.8,107687936,107696128,107691212.8
14,33,75,132,0,0,0,0,55,250,250,0.492 0.842,0.647 0.939,20367.372,20367.372,2.069,2.333,2.164,10.82,0.039,1.975,0.136,107290624,107290624,107290624,107683840,107683840,107683840
14,33,75,132,0,0,0,0,55,250,250,0.647 0.939,0.843 0.849,23999.853,36963.185,1.668,2.229,1.8,8.999,0.045,1.612,0.125,107474944,107474944,107474944,107868160,107868160,107868160
14,33,75,132,0,0,0,0,55,250,250,0.843 0.849,0.586 0.751,30596.678,30596.678,2.413,2.903,2.545,12.725,0.036,2.335,0.149,111058944,111845376,111321088,111583232,112369664,111871590.4
14,33,75,132,0,0,0,0,55,250,250,0.586 0.751,0.884 0.66,34672.653,47669.946,2.192,2.315,2.238,11.191,0.087,1.983,0.138,114221056,114225152,114224332.8,114614272,114618368,114617548.8
14,33,75,132,0,0,0,0,55,250,250,0.884 0.66,0.527 0.598,40311.399,44653.505,2.244,2.704,2.356,11.78,0.061,2.122,0.139,112771072,112775168,112774348.8,113295360,113299456,113298636.8
14,33,75,132,0,0,0,0,55,250,250,0.527 0.598,0.416 0.223,43475.275,64689.246,2.157,2.264,2.211,11.054,0.104,1.949,0.133,115040256,115040256,115040256,115564544,115564544,115564544
14,33,75,132,0,0,0,0,55,250,250,0.416 0.223,0.671 0.598,50417.472,80111.211,1.779,1.928,1.829,9.147,0.078,1.609,0.124,115642368,115646464,115645644.8,116035584,116039680,116038860.8
14,33,75,132,0,0,0,0,55,250,250,0.671 0.598,1.053 0.288,54732.806,63110.966,1.79,1.884,1.822,9.111,0.108,1.573,0.12,114065408,114065408,114065408,114458624,114458624,114458624
14,33,75,132,0,0,0,0,55,250,250,1.053 0.288,0.547 0.488,60513.925,63043.491,1.474,1.628,1.545,7.723,0.06,1.351,0.112,114315264,114315264,114315264,114577408,114577408,114577408
14,33,75,132,0,0,0,0,55,250,250,0.547 0.488,0.992 0.879,65856.24,77495.065,1.893,2.154,1.996,9.979,0.087,1.754,0.128,114868224,114868224,114868224,114868224,114868224,114868224
14,33,75,132,0,0,0,0,55,250,250,0.992 0.879,0.373 0.773,69858.274,69858.274,2.263,2.411,2.366,11.829,0.093,2.121,0.132,119857152,119988224,119962009.6,119988224,119988224,119988224
14,33,75,132,0,0,0,0,55,250,250,0.373 0.773,1.026 0.598,75178.03,78711.297,1.294,1.406,1.349,6.745,0.088,1.155,0.08,118378496,118378496,118378496,118378496,118378496,118378496
14,33,75,132,0,0,0,0,55,250,250,1.026 0.598,0.31 0.515,80079.89,80591.721,0.981,1.059,1.015,5.077,0.056,0.864,0.065,122863616,122994688,122968473.6,122994688,122994688,122994688
14,33,75,132,0,0,0,0,55,250,250,0.31 0.515,1.046 0.288,85598.617,103870.904,0.674,0.719,0.686,3.429,0.045,0.568,0.05,123822080,123822080,123822080,123822080,123822080,123822080
14,33,75,132,0,0,0,0,55,250,250,1.046 0.288,0.388 0.771,90788.646,100596.666,1.075,1.163,1.123,5.613,0.055,0.957,0.073,124416000,124416000,124416000,124416000,124416000,124416000
14,33,75,132,0,0,0,0,55,250,250,0.388 0.771,1.063 0.224,96665.201,112917.897,0.999,1.211,1.11,5.55,0.06,0.957,0.069,124588032,125112320,125007462.4,124588032,125112320,125007462.4
14,33,75,132,0,0,0,0,55,250,250,1.063 0.224,0.327 0.746,100393.312,118438.505,0.957,1.165,1.035,5.175,0.058,0.883,0.071,123949056,126042112,125544857.6,123949056,126042112,125571072
14,33,75,132,0,0,0,0,55,250,250,0.327 0.746,1.082 0.162,106186.197,122289.778,0.886,1.122,0.959,4.794,0.049,0.828,0.063,134836224,134836224,134836224,134836224,134836224,134836224
