get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
74.155,100383.404,796.266,3.255,3.13,0,101322.853,4536,10692,24300,42768,0,0,0,0,17820,144328,144328
75.369,101018.693,951.055,3.224,3.04,1,102098.075,4536,10692,24300,42768,0,0,0,0,17820,144328,144328
77.459,100776.479,812.386,2.83,3.409,2,101746.499,4536,10692,24300,42768,0,0,0,0,17820,144328,144328
91.851,99631.079,832.95,6.494,3.613,3,100622.699,4536,10692,24300,42768,0,0,0,0,17820,144328,144328
75.167,101499.762,806.667,3.58,3.254,4,102453.139,4536,10692,24300,42768,0,0,0,0,17820,144328,144328
