obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.2 0.89,0.201 0.899,1025.836,1026.943,199.457,200.957,200.191,1000.953,0.224,152.564,47.116,756887552,756887552,756887552,763179008,763179008,763179008
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.201 0.899,0.241 0.926,5406.475,5527.386,199.775,211.479,203.099,1015.497,0.76,153.796,47.905,753442816,753582080,753500979.2,759734272,759873536,759792435.2
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.241 0.926,0.264 0.84,9825.958,10082.465,193.753,194.944,194.259,971.294,1.125,146.004,47.094,754044928,754044928,754044928,760336384,760336384,760336384
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.264 0.84,0.37 0.887,12939.258,13508.176,192.954,206.955,196.44,982.2,3.595,144.649,47.091,754192384,754200576,754198118.4,760483840,760492032,760489574.4
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.37 0.887,0.392 0.742,16262.624,18021.314,198.804,199.487,199.294,996.472,3.65,148.455,47.155,754352128,754356224,754355404.8,760643584,760647680,760646860.8
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.392 0.742,0.547 0.839,20367.893,21089.873,210.138,211.387,210.695,1053.473,5.851,157.297,47.512,754548736,754552832,754551193.6,760840192,760844288,760842649.6
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.547 0.839,0.743 0.749,24000.469,24915.101,222.731,223.86,223.199,1115.997,7.683,167.921,47.555,754704384,754708480,754707660.8,760995840,760999936,760999116.8
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.743 0.749,0.486 0.651,30597.377,31592.301,212.162,213.873,212.943,1064.715,13.345,152.204,47.353,742264832,754892800,747315200,748556288,761184256,753606656
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.486 0.651,0.784 0.56,34673.345,36819.022,201.877,202.713,202.501,1012.505,19.312,135.996,47.151,742506496,742506496,742506496,748797952,752992256,749636812.8
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.784 0.56,0.427 0.498,40312.11,41505.377,205.68,206.347,205.928,1029.641,20.524,138.19,47.173,742748160,742760448,742756352,753233920,753246208,753242112
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.427 0.498,0.316 0.123,43475.752,45085.574,205.48,207.236,206.245,1031.227,30.006,128.72,47.477,742977536,742981632,742980812.8,753463296,753467392,753466572.8
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.316 0.123,0.571 0.498,50418.026,52172.76,205.765,206.606,206.079,1030.394,22.648,136.4,46.985,743227392,743231488,743228211.2,753713152,753717248,753713971.2
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.571 0.498,0.953 0.188,54733.461,57027.547,246.337,246.909,246.575,1232.875,46.819,151.102,48.602,743645184,743645184,743645184,749936640,749936640,749936640
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.953 0.188,0.447 0.388,60514.548,62997.292,210.908,211.63,211.175,1055.875,21.099,142.481,47.547,748318720,748318720,748318720,750415872,750415872,750415872
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.447 0.388,0.892 0.779,65857.511,67184.376,256.573,258.63,257.678,1288.388,54.671,155.52,47.433,740364288,740364288,740364288,746655744,746655744,746655744
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.892 0.779,0.273 0.673,69859.925,71789.146,225.325,225.623,225.501,1127.506,31.609,146.648,47.195,740782080,740782080,740782080,747073536,747073536,747073536
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.273 0.673,0.926 0.498,75179.486,78536.447,242.197,243.423,242.836,1214.18,50.763,143.913,48.109,743419904,743419904,743419904,749711360,749711360,749711360
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.926 0.498,0.21 0.415,80081.125,81996.08,233.472,234.528,234.032,1170.16,44.057,142.464,47.461,744370176,744378368,744375091.2,750661632,750669824,750666547.2
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.21 0.415,0.946 0.188,85599.534,89739.462,241.591,242.222,241.856,1209.281,56.691,137.169,47.942,744693760,744697856,744694579.2,750985216,750989312,750986035.2
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.946 0.188,0.288 0.671,90789.972,94634.819,227.634,228.474,227.872,1139.362,43.169,137.268,47.379,745037824,745041920,745038643.2,755523584,755527680,755524403.2
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.288 0.671,0.963 0.124,96666.518,101658.777,233.943,235.375,234.532,1172.662,60.26,126.696,47.515,745267200,745271296,745268838.4,755752960,755757056,755754598.4
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.963 0.124,0.227 0.646,100394.643,106345.014,226.537,227.145,226.888,1134.442,46.9,132.784,47.147,749920256,749920256,749920256,756211712,756211712,756211712
5600,13200,30000,52800,0,0,0,0,22000,178580,178580,0.227 0.646,0.982 0.062,106187.504,112277.142,240.271,241.421,240.841,1204.206,60.613,132.469,47.697,750149632,750157824,750154547.2,756441088,756449280,756446003.2
