get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
61.457,57592.834,622.751,8.912,2.599,0,58330.043,3584,8448,19200,33792,0,0,0,0,14080,113470,113470
60.565,57503.715,549.268,13.801,1.712,1,58164.711,3584,8448,19200,33792,0,0,0,0,14080,113470,113470
62.413,58630.687,545.738,2.561,2.924,2,59286.647,3584,8448,19200,33792,0,0,0,0,14080,113470,113470
74.436,58947.352,632.331,15.239,2.92,3,59706.382,3584,8448,19200,33792,0,0,0,0,14080,113470,113470
60.187,58165.288,628.565,3.188,5.302,4,58895.928,3584,8448,19200,33792,0,0,0,0,14080,113470,113470
