get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
5.358,724.492,44.236,0.135,0.181,0,781.032,350,825,1875,3300,0,0,0,0,1375,10312,10312
5.376,724.63,44.21,0.13,0.169,1,777.404,350,825,1875,3300,0,0,0,0,1375,10312,10312
5.463,727.741,45.139,0.128,0.122,2,781.117,350,825,1875,3300,0,0,0,0,1375,10312,10312
5.602,727.81,45.003,0.172,0.194,3,782.243,350,825,1875,3300,0,0,0,0,1375,10312,10312
5.626,727.845,45.33,0.211,0.159,4,781.991,350,825,1875,3300,0,0,0,0,1375,10312,10312
