time,kb
1690049160110,201204
1690049160212,201204
1690049160314,201204
1690049160416,201204
1690049160518,201204
1690049160620,201204
1690049160721,201204
1690049160824,201204
1690049160925,201204
1690049161027,201204
1690049161129,201204
1690049161230,201204
1690049161332,201204
1690049161434,201204
1690049161536,201204
1690049161638,201204
1690049161740,201204
1690049161842,201204
1690049161943,201204
1690049162045,201204
1690049162146,201204
1690049162248,201204
1690049162350,201204
1690049162452,201204
1690049162554,201204
1690049162656,201204
1690049162758,201204
1690049162859,201204
1690049162961,201204
1690049163063,201204
1690049163164,201204
1690049163267,201204
1690049163370,201204
1690049163472,201204
1690049163573,201204
1690049163675,201204
1690049163779,201204
1690049163881,201204
1690049163985,201204
1690049164087,201204
1690049164189,201332
1690049164292,201332
1690049164394,201332
1690049164496,201332
1690049164598,201332
1690049164699,201332
1690049164806,201332
1690049164908,201332
1690049165009,201332
1690049165115,201332
1690049165217,201332
1690049165319,201332
1690049165421,201332
1690049165523,201332
1690049165624,201332
1690049165726,201332
1690049165828,201332
1690049165936,201204
1690049166038,201204
1690049166140,201204
1690049166242,201204
1690049166344,201204
1690049166446,201204
1690049166548,201204
1690049166650,201204
1690049166751,201204
1690049166853,201204
1690049166955,201204
1690049167056,201204
1690049167158,201204
1690049167259,201204
1690049167361,201204
1690049167463,201204
1690049167564,201204
1690049167666,201204
1690049167767,201204
1690049167869,201204
1690049167971,201204
1690049168073,201204
1690049168175,201204
1690049168277,201076
1690049168379,201076
1690049168481,201076
1690049168585,201076
1690049168687,201076
1690049168789,201076
1690049168891,201076
1690049168993,201076
1690049169096,201076
1690049169197,201076
1690049169299,201076
1690049169401,201076
1690049169503,201076
1690049169605,201076
1690049169707,201076
1690049169809,201076
1690049169910,201076
1690049170012,201076
1690049170114,201076
1690049170216,201076
1690049170318,201204
1690049170420,201204
1690049170521,201204
1690049170623,201204
1690049170725,201204
1690049170826,201204
1690049170928,201204
1690049171029,201204
1690049171131,201204
1690049171233,201204
1690049171334,201204
1690049171436,201204
1690049171538,201204
1690049171639,201204
1690049171741,201204
1690049171843,201076
1690049171944,201076
1690049172046,201076
1690049172148,201076
1690049172250,201076
1690049172352,201076
1690049172454,201076
1690049172555,201076
1690049172657,201076
1690049172758,201076
1690049172860,201076
1690049172961,201076
1690049173063,201076
1690049173165,201076
1690049173266,201076
1690049173368,201076
1690049173470,201076
1690049173571,201076
1690049173673,201076
1690049173776,201076
1690049173878,201076
1690049173980,201076
1690049174083,201204
1690049174185,201204
1690049174286,201204
1690049174388,201204
1690049174489,201204
1690049174591,201204
1690049174693,201204
1690049174794,201204
1690049174896,201204
1690049174997,201204
1690049175099,201204
1690049175201,201204
1690049175302,201204
1690049175406,201204
1690049175509,201204
1690049175612,201204
1690049175714,201076
1690049175818,201076
1690049175923,201076
1690049176024,201076
1690049176126,201076
1690049176227,201076
1690049176329,201076
1690049176432,201076
1690049176537,201076
1690049176640,201076
1690049176742,201076
1690049176844,201076
1690049176947,201076
1690049177049,201076
1690049177152,201076
1690049177255,201076
1690049177357,201076
1690049177459,201076
1690049177561,201076
1690049177662,201076
1690049177764,201076
1690049177865,201076
1690049177967,201076
1690049178072,201076
1690049178173,201076
1690049178275,201204
1690049178376,201204
1690049178478,201204
1690049178579,201204
1690049178681,201204
1690049178786,201204
1690049178890,201204
1690049178992,201204
1690049179093,201204
1690049179195,201204
1690049179299,201204
1690049179402,201204
1690049179504,201204
1690049179605,201204
1690049179707,201204
1690049179809,201204
1690049179911,201204
1690049180013,201204
1690049180114,201204
1690049180216,201204
1690049180318,201204
1690049180419,201204
1690049180521,201204
1690049180623,201204
1690049180724,201204
1690049180826,201204
1690049180927,201204
1690049181029,201204
1690049181130,201204
1690049181232,201204
1690049181333,201204
1690049181435,201204
1690049181536,201204
1690049181638,201204
1690049181740,201204
1690049181841,201204
1690049181944,201204
1690049182046,201204
1690049182147,201204
1690049182249,201204
1690049182357,201204
1690049182459,201204
1690049182560,201332
1690049182662,201332
1690049182764,201332
1690049182866,201332
1690049182968,201332
1690049183070,201332
1690049183172,201332
1690049183276,201332
1690049183377,201332
1690049183479,201332
1690049183581,201332
1690049183683,201332
1690049183786,201332
1690049183893,201332
1690049183995,201332
1690049184099,201332
1690049184201,201332
1690049184303,201332
1690049184405,201332
1690049184506,201332
1690049184609,201332
1690049184710,201332
1690049184812,201332
1690049184914,201332
1690049185015,201332
1690049185117,201332
1690049185219,201332
1690049185321,201332
1690049185423,201332
1690049185525,201332
1690049185627,201332
1690049185729,201332
1690049185831,201332
1690049185933,201332
1690049186035,201332
1690049186138,201332
1690049186240,201332
1690049186342,201332
1690049186443,201332
1690049186545,201332
1690049186647,201332
1690049186749,201332
1690049186857,201332
1690049186959,201332
1690049187063,201332
1690049187165,201332
1690049187266,201332
1690049187368,201332
1690049187475,201332
1690049187577,201332
1690049187679,201332
1690049187783,201332
1690049187885,201332
1690049187987,201332
1690049188090,201332
1690049188193,201332
1690049188295,201332
1690049188396,201332
1690049188500,201332
1690049188603,201332
1690049188707,201332
1690049188809,201332
1690049188911,201332
1690049189013,201332
1690049189115,201332
1690049189217,201332
1690049189318,201332
1690049189420,201332
1690049189522,201332
1690049189623,201332
1690049189726,201332
1690049189828,201332
1690049189932,201332
1690049190035,201332
1690049190137,201332
1690049190239,201332
1690049190341,201332
1690049190443,201332
1690049190545,201332
1690049190648,201332
1690049190756,201332
1690049190858,201332
1690049190960,201332
1690049191063,201332
1690049191165,201332
1690049191267,201332
1690049191369,201332
1690049191471,201460
1690049191573,201460
1690049191675,201460
1690049191777,201460
1690049191880,201460
1690049191982,201460
1690049192085,201460
1690049192187,201460
1690049192288,201460
1690049192390,201460
1690049192492,201460
1690049192594,201460
1690049192696,201460
1690049192798,201332
1690049192900,201332
1690049193002,201332
1690049193104,201332
1690049193206,201332
1690049193308,201332
1690049193410,201332
1690049193514,201332
1690049193616,201332
1690049193718,201332
1690049193820,201332
1690049193922,201332
1690049194024,201332
1690049194125,201332
1690049194227,201332
1690049194329,201332
1690049194431,201332
1690049194533,201332
1690049194635,201332
1690049194737,201332
1690049194839,201332
1690049194941,201332
1690049195043,201332
1690049195145,201332
1690049195247,201332
1690049195350,201332
1690049195452,201332
1690049195554,201332
1690049195656,201332
1690049195758,201332
1690049195860,201332
1690049195961,201332
1690049196064,201332
1690049196166,201332
1690049196267,201332
1690049196369,201332
1690049196471,201332
1690049196574,201332
1690049196675,201332
1690049196777,201332
1690049196880,201332
1690049196982,201332
1690049197084,201332
1690049197185,201332
1690049197287,201332
1690049197390,201332
1690049197491,201332
1690049197593,201332
1690049197695,201332
1690049197797,201332
1690049197902,201332
1690049198004,201332
1690049198106,201332
1690049198207,201332
1690049198310,201332
1690049198412,201332
1690049198514,201332
1690049198616,201332
1690049198717,201332
1690049198819,201332
1690049198921,201332
1690049199023,201332
1690049199125,201332
1690049199227,201332
1690049199329,201332
1690049199431,201460
1690049199533,201460
1690049199635,201460
1690049199737,201460
1690049199839,201460
1690049199940,201460
1690049200043,201460
1690049200145,201460
1690049200247,201460
1690049200349,201460
1690049200451,201460
1690049200553,201460
1690049200655,201460
1690049200756,201460
1690049200858,201460
1690049200960,201460
1690049201062,201460
1690049201163,201460
1690049201265,201460
1690049201366,201460
1690049201469,201460
1690049201571,201460
1690049201673,201460
1690049201775,201460
1690049201877,201460
1690049201979,201460
1690049202081,201460
1690049202189,201460
1690049202291,201588
1690049202393,201588
1690049202494,201588
1690049202596,201588
1690049202699,201588
1690049202801,201588
1690049202903,201588
1690049203005,201588
1690049203108,201588
1690049203210,201588
1690049203312,201460
1690049203414,201460
1690049203516,201460
1690049203619,201460
1690049203722,201460
1690049203825,201460
1690049203927,201460
1690049204031,201460
1690049204133,201460
1690049204234,201460
1690049204336,201460
1690049204438,201460
1690049204540,201460
1690049204643,201460
1690049204744,201460
1690049204846,201460
1690049204948,201460
1690049205050,201460
1690049205152,201460
1690049205254,201460
1690049205357,201460
1690049205461,201460
1690049205562,201332
1690049205664,201332
1690049205766,201332
1690049205868,201332
1690049205970,201332
1690049206072,201332
1690049206174,201332
1690049206275,201332
1690049206377,201332
1690049206479,201332
1690049206581,201332
1690049206683,201332
1690049206785,201332
1690049206887,201332
1690049206990,201332
1690049207092,201460
1690049207196,201460
1690049207298,201460
1690049207400,201460
1690049207502,201460
1690049207605,201460
1690049207707,201460
1690049207810,201460
1690049207911,201460
1690049208014,201460
1690049208116,201460
1690049208218,201460
1690049208320,201460
1690049208421,201460
1690049208524,201460
1690049208626,201460
1690049208728,201460
1690049208830,201460
1690049208932,201460
1690049209034,201460
1690049209136,201460
1690049209238,201460
1690049209340,201460
1690049209442,201460
1690049209544,201460
1690049209646,201460
1690049209748,201460
1690049209850,201460
1690049209952,201460
1690049210054,201460
1690049210156,201460
1690049210258,201460
1690049210363,201460
1690049210465,201460
1690049210567,201460
1690049210669,201460
1690049210770,201332
1690049210873,201332
1690049210975,201332
1690049211077,201332
1690049211179,201332
1690049211283,201332
1690049211386,201332
1690049211495,201332
1690049211598,201332
1690049211702,201332
1690049211807,201332
1690049211910,201332
1690049212013,201332
1690049212114,201332
1690049212218,201332
1690049212322,201332
1690049212427,201332
1690049212530,201332
1690049212632,201332
1690049212735,201460
1690049212837,201460
1690049212939,201460
1690049213042,201460
1690049213144,201460
1690049213246,201460
1690049213347,201460
1690049213449,201460
1690049213551,201460
1690049213653,201460
1690049213755,201460
1690049213857,201460
1690049213959,201460
1690049214061,201460
1690049214163,201460
1690049214264,201460
1690049214366,201460
1690049214468,201460
1690049214571,201460
1690049214673,201460
1690049214775,201460
1690049214876,201460
1690049214978,201460
1690049215081,201460
1690049215183,201460
1690049215285,201460
1690049215387,201460
1690049215489,201460
1690049215591,201460
1690049215693,201460
1690049215795,201460
1690049215897,201460
1690049215998,201460
1690049216100,201460
1690049216202,201460
1690049216304,201460
1690049216406,201460
1690049216508,201460
1690049216609,201460
1690049216712,201460
1690049216813,201460
1690049216915,201460
1690049217017,201460
1690049217119,201460
1690049217221,201460
1690049217323,201460
1690049217426,201460
1690049217527,201460
1690049217629,201460
1690049217731,201588
1690049217833,201588
1690049217935,201588
1690049218036,201588
1690049218138,201588
1690049218239,201588
1690049218341,201588
1690049218443,201588
1690049218545,201588
1690049218646,201588
1690049218748,201588
1690049218850,201460
1690049218952,201460
1690049219053,201460
1690049219155,201460
1690049219257,201460
1690049219359,201460
1690049219461,201460
1690049219563,201460
1690049219665,201460
1690049219767,201460
1690049219868,201460
1690049219970,201460
1690049220072,201460
1690049220173,201460
1690049220275,201460
1690049220377,201460
1690049220479,201460
1690049220581,201460
1690049220685,201460
1690049220787,201460
1690049220889,201460
1690049220991,201460
1690049221094,201460
1690049221197,201460
1690049221299,201460
1690049221401,201460
1690049221504,201460
1690049221606,201460
1690049221708,201460
1690049221811,201460
1690049221914,201460
1690049222017,201460
1690049222119,201460
1690049222222,201460
1690049222325,201460
1690049222427,201460
1690049222530,201460
1690049222633,201460
1690049222736,201460
1690049222838,201460
1690049222940,201460
1690049223043,201460
1690049223145,201460
1690049223247,201460
1690049223350,201460
1690049223453,201460
1690049223556,201460
1690049223659,201460
1690049223761,201460
1690049223864,201460
1690049223966,201460
1690049224069,201460
1690049224172,201460
1690049224274,201460
1690049224377,201460
1690049224479,201460
1690049224582,201460
1690049224684,201588
1690049224787,201588
1690049224889,201588
1690049224991,201588
1690049225094,201588
1690049225197,201588
1690049225299,201588
1690049225402,201588
1690049225505,201588
1690049225607,201588
1690049225709,201588
1690049225811,201588
1690049225913,201588
1690049226015,201588
1690049226118,201588
1690049226220,201588
1690049226322,201588
1690049226424,201588
1690049226528,201588
1690049226631,201588
1690049226733,201588
1690049226836,201588
1690049226938,201588
1690049227040,201588
1690049227142,201460
1690049227245,201460
1690049227347,201460
1690049227449,201460
1690049227552,201460
1690049227654,201460
1690049227756,201460
1690049227858,201460
1690049227961,201460
1690049228064,201460
1690049228166,201460
1690049228269,201460
1690049228371,201460
1690049228474,201460
1690049228576,201460
1690049228679,201460
1690049228782,201460
1690049228886,201460
1690049228988,201460
1690049229091,201460
1690049229193,201460
1690049229296,201460
1690049229398,201460
1690049229503,201460
1690049229606,201460
1690049229709,201460
1690049229812,201460
1690049229915,201460
1690049230017,201460
1690049230119,201460
1690049230221,201460
1690049230324,201460
1690049230427,201460
1690049230533,201460
1690049230636,201460
1690049230738,201460
1690049230840,201460
1690049230942,201460
1690049231044,201460
1690049231146,201460
1690049231248,201460
1690049231350,201460
1690049231452,201460
1690049231557,201460
1690049231665,201460
1690049231769,201460
1690049231875,201460
1690049231979,201460
1690049232084,201460
1690049232187,201460
1690049232294,201460
1690049232396,201460
1690049232498,201460
1690049232602,201460
1690049232707,201460
1690049232809,201460
1690049232911,201460
1690049233013,201460
1690049233115,201460
1690049233217,201460
1690049233319,201460
1690049233421,201460
1690049233531,201460
1690049233635,201460
1690049233737,201460
1690049233840,201460
1690049233943,201460
1690049234046,201460
1690049234148,201460
1690049234250,201460
1690049234353,201460
1690049234455,201460
1690049234557,201460
1690049234660,201460
1690049234762,201460
1690049234864,201460
1690049234971,201460
1690049235073,201460
1690049235175,201460
1690049235277,201460
1690049235379,201460
1690049235481,201460
1690049235583,201460
1690049235686,201460
1690049235787,201460
1690049235889,201460
1690049235992,201460
1690049236094,201460
1690049236196,201460
1690049236298,201460
1690049236400,201460
1690049236502,201460
1690049236604,201460
1690049236707,201460
1690049236810,201460
1690049236913,201460
1690049237017,201460
1690049237122,201460
1690049237226,201460
1690049237330,201460
1690049237434,201460
1690049237539,201460
1690049237643,201460
1690049237745,201460
1690049237847,201460
1690049237949,201460
1690049238053,201460
1690049238155,201460
1690049238257,201460
1690049238359,201460
1690049238462,201460
1690049238568,201460
1690049238671,201460
1690049238773,201460
1690049238875,201460
1690049238984,201460
1690049239089,201460
1690049239193,201460
1690049239296,201460
1690049239404,201460
1690049239507,201460
1690049239613,201460
1690049239721,201460
1690049239828,201460
1690049239937,201460
1690049240042,201460
1690049240145,201588
1690049240247,201588
1690049240348,201588
1690049240450,201588
1690049240555,201588
1690049240658,201588
1690049240762,201588
1690049240866,201588
1690049240974,201588
1690049241076,201588
1690049241178,201588
1690049241279,201588
1690049241381,201588
1690049241484,201588
1690049241585,201588
1690049241688,201588
1690049241789,201588
1690049241891,201588
1690049241993,201588
1690049242094,201588
1690049242196,201588
1690049242298,201588
1690049242399,201588
1690049242502,201588
1690049242603,201588
1690049242705,201588
1690049242807,201588
1690049242909,201588
1690049243011,201588
1690049243112,201588
1690049243214,201588
1690049243316,201588
1690049243418,201588
1690049243520,201588
1690049243622,201588
1690049243723,201588
1690049243825,201588
1690049243927,201588
1690049244029,201588
1690049244131,201588
1690049244233,201588
1690049244334,201588
1690049244436,201588
1690049244538,201588
1690049244640,201588
1690049244742,201588
1690049244844,201588
1690049244945,201588
1690049245048,201588
1690049245150,201460
1690049245253,201460
1690049245357,201460
1690049245460,201460
1690049245562,201460
1690049245664,201460
1690049245765,201460
1690049245867,201460
1690049245969,201460
1690049246071,201460
1690049246173,201460
1690049246275,201460
1690049246376,201460
1690049246478,201460
1690049246581,201460
1690049246684,201460
1690049246786,201588
1690049246888,201588
1690049246994,201588
1690049247096,201588
1690049247201,201588
1690049247306,201588
1690049247413,201588
1690049247516,201588
1690049247619,201588
1690049247722,201588
1690049247826,201588
1690049247928,201588
1690049248032,201588
1690049248136,201588
1690049248239,201588
1690049248342,201588
1690049248445,201588
1690049248547,201588
1690049248650,201588
1690049248754,201588
1690049248857,201588
1690049248962,201588
1690049249069,201588
1690049249172,201588
1690049249276,201588
1690049249378,201588
1690049249481,201588
1690049249584,201588
1690049249687,201588
1690049249792,201588
1690049249894,201588
1690049250002,201588
1690049250107,201588
1690049250210,201588
1690049250312,201588
1690049250414,201588
1690049250517,201588
1690049250620,201588
1690049250723,201588
1690049250829,201588
1690049250936,201588
1690049251039,201588
1690049251143,201588
1690049251245,201588
1690049251348,201588
1690049251450,201588
1690049251553,201588
1690049251657,201588
1690049251761,201588
1690049251869,201588
1690049251973,201588
1690049252077,201588
1690049252179,201588
1690049252280,201588
1690049252383,201588
1690049252487,201588
1690049252592,201588
1690049252694,201588
1690049252797,201588
1690049252900,201588
1690049253004,201588
1690049253107,201588
1690049253210,201588
1690049253313,201588
1690049253415,201588
1690049253517,201588
1690049253620,201588
1690049253723,201460
1690049253829,201460
1690049253937,201460
1690049254041,201460
1690049254145,201460
1690049254247,201460
1690049254350,201460
1690049254453,201460
1690049254556,201460
1690049254663,201460
1690049254766,201460
1690049254869,201460
1690049254973,201460
1690049255076,201460
1690049255179,201460
1690049255280,201460
1690049255383,201460
1690049255486,201460
1690049255590,201460
1690049255693,201460
1690049255796,201460
1690049255898,201460
1690049256001,201460
1690049256106,201460
1690049256209,201460
1690049256312,201460
1690049256414,201460
1690049256517,201460
1690049256620,201460
1690049256723,201460
1690049256826,201460
1690049256929,201460
1690049257031,201460
1690049257134,201460
1690049257237,201460
1690049257340,201460
1690049257443,201588
1690049257545,201588
1690049257647,201588
1690049257750,201588
1690049257853,201588
1690049257956,201588
1690049258060,201588
1690049258166,201588
1690049258269,201588
1690049258372,201588
1690049258475,201588
1690049258578,201588
1690049258680,201588
1690049258782,201588
1690049258885,201588
1690049258988,201588
1690049259091,201588
1690049259194,201588
1690049259296,201588
1690049259404,201588
1690049259507,201588
1690049259610,201588
1690049259713,201588
1690049259815,201588
1690049259919,201588
1690049260022,201588
1690049260127,201588
1690049260229,201588
1690049260332,201588
1690049260435,201588
1690049260538,201588
1690049260642,201588
1690049260745,201588
1690049260847,201588
1690049260949,201588
1690049261052,201588
1690049261155,201588
1690049261259,201588
1690049261362,201588
1690049261465,201588
1690049261569,201588
1690049261672,201588
1690049261775,201588
1690049261878,201588
1690049261980,201588
1690049262082,201588
1690049262185,201588
1690049262288,201588
1690049262391,201588
1690049262494,201588
1690049262597,201588
1690049262700,201588
1690049262804,201588
1690049262907,201588
1690049263010,201588
1690049263112,201588
1690049263214,201460
1690049263317,201460
1690049263420,201460
1690049263524,201460
1690049263627,201460
1690049263730,201460
1690049263832,201460
1690049263936,201460
1690049264039,201460
1690049264143,201460
1690049264245,201460
1690049264348,201460
1690049264450,201460
1690049264553,201460
1690049264657,201460
1690049264761,201460
1690049264869,201460
1690049264972,201460
1690049265077,201460
1690049265179,201460
1690049265281,201460
1690049265382,201460
1690049265485,201460
1690049265588,201460
1690049265692,201460
1690049265796,201460
1690049265898,201460
1690049266002,201460
1690049266104,201460
1690049266208,201460
1690049266311,201460
1690049266413,201460
1690049266516,201460
1690049266619,201460
1690049266723,201460
1690049266826,201460
1690049266928,201460
1690049267031,201460
1690049267134,201460
1690049267237,201460
1690049267342,201460
1690049267444,201460
1690049267546,201460
1690049267648,201460
1690049267751,201460
1690049267854,201460
1690049267959,201460
1690049268066,201460
1690049268169,201588
1690049268273,201588
1690049268376,201588
1690049268478,201588
1690049268580,201588
1690049268684,201588
1690049268787,201588
1690049268891,201588
1690049268994,201588
1690049269098,201588
1690049269200,201588
1690049269303,201588
1690049269406,201588
1690049269510,201588
1690049269612,201588
1690049269714,201588
1690049269817,201588
1690049269920,201588
1690049270024,201588
1690049270130,201588
1690049270232,201588
1690049270335,201588
1690049270439,201588
1690049270542,201588
1690049270644,201588
1690049270747,201588
1690049270849,201588
1690049270952,201460
1690049271055,201460
1690049271160,201460
1690049271264,201460
1690049271368,201460
1690049271471,201460
1690049271576,201460
1690049271686,201460
1690049271789,201460
1690049271890,201460
1690049271992,201460
1690049272093,201460
1690049272195,201460
1690049272297,201460
1690049272399,201460
1690049272501,201460
1690049272602,201460
1690049272704,201460
1690049272806,201460
1690049272908,201460
1690049273009,201460
1690049273111,201460
1690049273213,201460
1690049273315,201460
1690049273416,201460
1690049273519,201460
1690049273622,201332
1690049273724,201332
1690049273826,201332
1690049273928,201332
1690049274029,201332
1690049274131,201332
1690049274233,201332
1690049274336,201332
1690049274438,201332
1690049274541,201332
1690049274643,201332
1690049274745,201332
1690049274847,201332
1690049274948,201332
1690049275050,201332
1690049275152,201332
1690049275253,201332
1690049275356,201332
1690049275459,201332
1690049275561,201332
1690049275663,201332
1690049275766,201332
1690049275867,201332
1690049275969,201332
1690049276071,201332
1690049276173,201332
1690049276275,201332
1690049276376,201332
1690049276478,201332
1690049276581,201332
1690049276683,201332
1690049276784,201460
1690049276886,201460
1690049276988,201460
1690049277089,201460
1690049277191,201460
1690049277293,201460
1690049277395,201460
1690049277497,201460
1690049277599,201460
1690049277700,201460
1690049277802,201460
1690049277905,201460
1690049278007,201460
1690049278109,201460
1690049278210,201460
1690049278312,201460
1690049278414,201460
1690049278516,201460
1690049278618,201460
1690049278720,201460
1690049278823,201460
1690049278925,201460
1690049279027,201460
1690049279130,201460
1690049279232,201460
1690049279334,201460
1690049279436,201460
1690049279538,201460
1690049279640,201460
1690049279743,201460
1690049279845,201460
1690049279947,201460
1690049280048,201460
1690049280150,201460
1690049280252,201460
1690049280354,201460
1690049280455,201460
1690049280558,201460
1690049280660,201460
1690049280763,201460
1690049280864,201460
1690049280967,201460
1690049281069,201460
1690049281170,201460
1690049281272,201460
1690049281374,201460
1690049281475,201460
1690049281578,201460
1690049281680,201460
1690049281782,201460
1690049281884,201460
1690049281987,201460
1690049282090,201460
1690049282192,201460
1690049282293,201460
1690049282395,201460
1690049282496,201460
1690049282598,201460
1690049282700,201460
1690049282801,201460
1690049282903,201460
1690049283005,201460
1690049283106,201460
1690049283208,201460
1690049283310,201460
1690049283411,201460
1690049283513,201460
1690049283615,201460
1690049283717,201460
1690049283819,201460
1690049283921,201460
1690049284023,201460
1690049284124,201460
1690049284226,201460
1690049284328,201460
1690049284430,201460
1690049284531,201460
1690049284633,201460
1690049284735,201460
1690049284837,201332
1690049284938,201332
1690049285040,201332
1690049285142,201332
1690049285243,201332
1690049285345,201332
1690049285447,201332
1690049285549,201332
1690049285652,201332
1690049285754,201332
1690049285856,201332
1690049285962,201332
1690049286067,201332
1690049286173,201332
1690049286277,201332
1690049286379,201332
1690049286481,201332
1690049286583,201332
1690049286687,201332
1690049286791,201332
1690049286894,201332
1690049286997,201332
1690049287099,201332
1690049287203,201332
1690049287307,201460
1690049287410,201460
1690049287513,201460
1690049287615,201460
1690049287718,201460
1690049287821,201460
1690049287925,201460
1690049288028,201460
1690049288131,201460
1690049288233,201460
1690049288337,201460
1690049288440,201460
1690049288543,201460
1690049288646,201460
1690049288748,201460
1690049288850,201460
1690049288953,201460
1690049289056,201460
1690049289160,201460
1690049289262,201460
1690049289365,201460
1690049289468,201460
1690049289573,201460
1690049289677,201460
1690049289779,201460
1690049289881,201460
1690049289983,201460
1690049290088,201460
1690049290192,201460
1690049290295,201460
1690049290397,201460
1690049290500,201460
1690049290603,201460
1690049290706,201460
1690049290810,201460
1690049290912,201460
1690049291014,201460
1690049291116,201460
1690049291219,201460
1690049291322,201460
1690049291426,201460
1690049291529,201460
1690049291632,201460
1690049291735,201460
1690049291838,201460
1690049291942,201460
1690049292045,201460
1690049292147,201460
1690049292248,201460
1690049292351,201460
1690049292453,201460
1690049292556,201460
1690049292660,201460
1690049292762,201460
1690049292864,201460
1690049292967,201460
1690049293070,201460
1690049293173,201460
1690049293276,201460
1690049293378,201460
1690049293481,201460
1690049293583,201460
1690049293685,201460
1690049293788,201460
1690049293892,201460
1690049293995,201460
1690049294098,201460
1690049294201,201460
1690049294304,201460
1690049294409,201460
1690049294511,201460
1690049294613,201460
1690049294715,201460
1690049294818,201460
1690049294920,201460
1690049295023,201460
1690049295126,201460
1690049295229,201460
1690049295332,201460
1690049295435,201460
1690049295540,201460
1690049295644,201460
1690049295745,201460
1690049295847,201460
1690049295950,201460
1690049296052,201460
1690049296155,201460
1690049296259,201460
1690049296362,201460
1690049296464,201460
1690049296567,201460
1690049296671,201460
1690049296775,201460
1690049296878,201460
1690049296981,201460
1690049297084,201460
1690049297187,201460
1690049297291,201460
1690049297395,201460
1690049297499,201460
1690049297605,201460
1690049297709,201460
1690049297814,201460
1690049297917,201460
1690049298019,201460
1690049298122,201460
1690049298225,201460
1690049298327,201460
1690049298429,201588
1690049298531,201588
1690049298633,201588
1690049298735,201588
1690049298837,201588
1690049298938,201588
1690049299040,201588
1690049299142,201588
1690049299245,201588
1690049299347,201588
1690049299449,201588
1690049299551,201588
1690049299654,201588
1690049299756,201588
1690049299858,201588
1690049299959,201588
1690049300061,201588
1690049300163,201588
1690049300264,201588
1690049300366,201588
1690049300468,201588
1690049300570,201588
1690049300672,201588
1690049300774,201588
1690049300875,201588
1690049300977,201588
1690049301079,201588
1690049301182,201588
1690049301284,201588
1690049301386,201588
1690049301487,201588
1690049301589,201588
1690049301691,201588
1690049301793,201588
1690049301895,201588
1690049301997,201588
1690049302099,201588
1690049302201,201588
1690049302303,201588
1690049302405,201588
1690049302507,201588
1690049302611,201588
1690049302713,201588
1690049302815,201588
1690049302917,201460
1690049303020,201460
1690049303121,201460
1690049303224,201460
1690049303326,201460
1690049303427,201460
1690049303530,201460
1690049303632,201460
1690049303734,201460
1690049303837,201460
1690049303939,201460
1690049304042,201460
1690049304143,201460
1690049304245,201460
1690049304347,201460
1690049304449,201460
1690049304551,201460
1690049304653,201460
1690049304755,201460
1690049304858,201460
1690049304959,201460
1690049305061,201460
1690049305163,201460
1690049305266,201460
1690049305368,201460
