obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.072 0.934,0.25 0.757,27898.646,29093.345,60.996,65.353,62.953,314.763,1.416,53.719,7.601,181825536,186032128,185189990.4,183922688,188129280,187287142.4
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.25 0.757,0.666 0.99,52964.967,53043.06,73.243,75.293,74.069,370.346,2.402,63.655,7.974,188866560,193060864,192221184,190963712,195158016,194318336
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.666 0.99,0.665 0.752,26483.601,26484.653,80.482,81.054,80.782,403.908,0.63,72.9,7.223,189198336,189202432,189199155.2,191295488,191299584,191296307.2
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.665 0.752,0.997 0.794,37187.531,43518.106,69.004,81.716,71.625,358.127,3.268,60.406,6.904,189530112,189530112,189530112,191627264,191627264,191627264
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.997 0.794,0.663 0.468,51838.056,55161.572,84.713,85.646,85.112,425.561,1.235,76.672,7.181,189698048,189698048,189698048,191795200,191795200,191795200
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.663 0.468,0.436 0.706,36542.459,44639.656,109.524,110.927,110.11,550.549,2.735,99.539,7.806,187625472,187629568,187628748.8,202305536,202309632,202308812.8
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.436 0.706,0.474 0.491,24256.037,24974.439,106.603,107.034,106.815,534.075,0.759,98.377,7.652,187826176,187826176,187826176,200409088,200409088,200409088
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.474 0.491,0.151 0.565,36834.857,38372.384,100.698,101.636,101.118,505.588,1.731,91.829,7.53,187916288,187916288,187916288,198402048,198402048,198402048
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.151 0.565,0.243 0.754,23378.555,32713.916,81.336,82.908,81.857,409.284,1.089,73.499,7.245,188071936,188076032,188075212.8,194363392,194367488,194366668.8
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.243 0.754,0.153 0.363,44652.577,48662.639,76.536,77.419,76.825,384.126,2.258,67.504,7.036,188186624,188239872,188210380.8,194478080,194531328,194510028.8
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.153 0.363,0.491 0.497,40445.661,40608.628,94.22,95.012,94.464,472.322,2.086,84.938,7.416,188350464,188370944,188362752,196759552,196759552,196759552
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.491 0.497,0.684 0.33,28307.092,28710.446,105.831,106.25,106.064,530.321,1.123,97.305,7.609,188506112,188506112,188506112,201089024,201089024,201089024
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.684 0.33,0.932 0.451,30667.017,30759.945,94.577,94.722,94.65,473.251,1.484,85.409,7.728,188604416,188608512,188607692.8,199090176,199094272,199093452.8
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.932 0.451,0.69 0.324,30332.409,30332.409,96.365,97.52,96.763,483.814,0.826,87.966,7.948,188690432,188710912,188702720,199196672,199196672,199196672
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.69 0.324,0.746 0.259,9567.805,9567.805,100.881,102.162,101.384,506.921,0.12,93.511,7.73,193024000,193024000,193024000,201412608,201412608,201412608
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.746 0.259,0.664 0.05,25080.111,27846.216,67.759,67.988,67.896,339.479,1.068,59.982,6.824,193060864,193060864,193060864,195158016,195158016,195158016
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.664 0.05,0.35 0.663,76627.511,79455.777,74.537,75.32,74.801,374.007,4.386,63.17,7.213,193159168,193159168,193159168,195256320,195256320,195256320
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.35 0.663,0.33 0.251,45817.554,46419.013,93.646,94.384,94.127,470.637,3.081,83.231,7.785,193437696,193437696,193437696,199729152,199729152,199729152
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.33 0.251,0.403 0.182,11148.138,11148.138,80.323,81.539,80.688,403.442,0.256,73.201,7.211,193597440,193597440,193597440,195694592,195694592,195694592
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.403 0.182,0.336 0.172,7472.361,8650.655,77.11,78.395,77.662,388.309,0.191,70.465,6.984,193609728,193638400,193622016,195727360,195735552,195728998.4
54,3834,3996,15336,0,0,0,0,3942,30642,30642,0.336 0.172,0.133 0.048,26464.881,26464.881,62.614,63.664,63.046,315.231,0.999,55.128,6.9,193654784,193658880,193658060.8,195751936,195756032,195755212.8
