obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
6,426,444,1704,0,0,0,0,438,976,976,0.072 0.934,0.25 0.757,27898.646,27898.646,16.181,16.705,16.375,81.877,0.099,15.302,0.955,161759232,164118528,163489382.4,161759232,164249600,163515596.8
6,426,444,1704,0,0,0,0,438,976,976,0.25 0.757,0.666 0.99,52964.967,59338.614,11.855,12.046,11.922,59.61,0.544,10.612,0.736,165076992,167174144,166748160,165076992,167174144,166748160
6,426,444,1704,0,0,0,0,438,976,976,0.666 0.99,0.665 0.752,26483.601,26483.601,17.907,18.333,18.099,90.497,0.163,16.815,1.101,166092800,168325120,167819673.6,166223872,168456192,167898316.8
6,426,444,1704,0,0,0,0,438,976,976,0.665 0.752,0.997 0.794,37187.531,37665.658,12.959,16.939,15.729,78.643,0.4,14.273,1.028,166748160,168976384,168451276.8,166748160,168976384,168477491.2
6,426,444,1704,0,0,0,0,438,976,976,0.997 0.794,0.663 0.468,51838.056,64664.195,11.201,11.523,11.347,56.737,0.171,10.397,0.741,167587840,167849984,167666483.2,167587840,167849984,167718912
6,426,444,1704,0,0,0,0,438,976,976,0.663 0.468,0.436 0.706,36542.459,36542.459,18.221,18.922,18.519,92.595,0.141,17.419,0.939,166305792,172597248,170892492.8,166305792,172597248,170918707.2
6,426,444,1704,0,0,0,0,438,976,976,0.436 0.706,0.474 0.491,24256.037,24256.037,20.49,20.832,20.677,103.385,0.086,19.606,0.968,170614784,172711936,172292505.6,170614784,172711936,172292505.6
6,426,444,1704,0,0,0,0,438,976,976,0.474 0.491,0.151 0.565,36834.857,36834.857,16.411,16.627,16.535,82.674,0.164,15.538,0.817,170803200,172900352,172476825.6,170803200,172900352,172476825.6
6,426,444,1704,0,0,0,0,438,976,976,0.151 0.565,0.243 0.754,23378.555,27503.86,10.202,10.471,10.349,51.746,0.078,9.576,0.674,170979328,173076480,172235161.6,170979328,173076480,172235161.6
6,426,444,1704,0,0,0,0,438,976,976,0.243 0.754,0.153 0.363,44652.577,49965.686,12.91,13.172,13.007,65.033,0.13,12.04,0.814,173199360,175296512,174876262.4,173199360,175296512,174876262.4
6,426,444,1704,0,0,0,0,438,976,976,0.153 0.363,0.491 0.497,40445.661,40445.661,18.937,19.253,19.088,95.439,0.121,17.994,0.957,173330432,175427584,174588723.2,173330432,175427584,174588723.2
6,426,444,1704,0,0,0,0,438,976,976,0.491 0.497,0.684 0.33,28307.092,28874.897,15.866,16.17,16.007,80.033,0.113,15.078,0.797,173494272,175591424,174333132.8,173494272,175591424,174333132.8
6,426,444,1704,0,0,0,0,438,976,976,0.684 0.33,0.932 0.451,30667.017,30667.017,10.623,10.746,10.696,53.481,0.081,9.938,0.66,173625344,175722496,175300608,173625344,175722496,175300608
6,426,444,1704,0,0,0,0,438,976,976,0.932 0.451,0.69 0.324,30332.409,30332.409,10.487,11.297,10.749,53.744,0.057,9.986,0.691,173748224,175845376,175425945.6,173748224,175845376,175425945.6
6,426,444,1704,0,0,0,0,438,976,976,0.69 0.324,0.746 0.259,9567.805,9567.805,13.178,13.384,13.285,66.423,0.035,12.491,0.744,173793280,175894528,175473459.2,173793280,175894528,175473459.2
6,426,444,1704,0,0,0,0,438,976,976,0.746 0.259,0.664 0.05,25080.111,29318.473,9.253,9.548,9.394,46.972,0.064,8.686,0.626,173834240,175935488,175514419.2,173834240,175935488,175514419.2
6,426,444,1704,0,0,0,0,438,976,976,0.664 0.05,0.35 0.663,76627.511,79225.245,11.433,11.611,11.513,57.567,0.145,10.663,0.687,173957120,176054272,175634841.6,173957120,176054272,175634841.6
6,426,444,1704,0,0,0,0,438,976,976,0.35 0.663,0.33 0.251,45817.554,45817.554,15.792,17.336,16.24,81.198,0.208,15.203,0.814,174551040,176648192,175389900.8,174551040,176648192,175389900.8
6,426,444,1704,0,0,0,0,438,976,976,0.33 0.251,0.403 0.182,11148.138,11148.138,11.704,11.93,11.829,59.147,0.032,11.111,0.673,174731264,176852992,176004300.8,174731264,176852992,176004300.8
6,426,444,1704,0,0,0,0,438,976,976,0.403 0.182,0.336 0.172,7472.361,7472.361,11.447,11.5,11.471,57.355,0.019,10.789,0.651,174800896,176902144,176481075.2,174800896,176902144,176481075.2
6,426,444,1704,0,0,0,0,438,976,976,0.336 0.172,0.133 0.048,26464.881,27160.75,6.911,7.011,6.958,34.79,0.058,6.364,0.519,174870528,176967680,176541696,174870528,176967680,176541696
