obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.072 0.934,0.25 0.757,27898.646,27946.368,172.505,184.74,180.969,904.847,1.871,163.849,14.97,251047936,251047936,251047936,274116608,274116608,274116608
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.25 0.757,0.666 0.99,52964.967,54513.062,163.387,172.561,165.55,827.752,6.475,143.585,15.438,258101248,258105344,258104524.8,279072768,279076864,279076044.8
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.666 0.99,0.665 0.752,26483.601,26863.12,155.674,156.528,156,780.001,1.192,140.346,14.425,252071936,252076032,252072755.2,268849152,268853248,268849971.2
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.665 0.752,0.997 0.794,37187.531,37942.561,158.755,172.103,161.998,809.99,5.786,140.291,14.806,253054976,253075456,253059072,271929344,271949824,271937536
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.997 0.794,0.663 0.468,51838.056,52409.26,167.523,168.44,167.89,839.452,3.003,150.24,14.614,253304832,253304832,253304832,274276352,274276352,274276352
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.663 0.468,0.436 0.706,36542.459,36623.563,227.452,228.887,228.004,1140.018,3.947,207.573,16.445,253566976,253571072,253568614.4,287121408,287125504,287123046.4
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.436 0.706,0.474 0.491,24256.037,24404.858,236.41,237.347,236.896,1184.482,1.556,219.326,15.985,253784064,253784064,253784064,289435648,289435648,289435648
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.474 0.491,0.151 0.565,36834.857,37477.915,205.348,206.453,205.982,1029.912,4.201,187.216,14.525,258125824,258125824,258125824,283291648,283291648,283291648
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.151 0.565,0.243 0.754,23378.555,23523.886,171.793,172.289,171.993,859.964,1.628,155.458,14.871,262467584,262467584,262467584,279244800,279244800,279244800
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.243 0.754,0.153 0.363,44652.577,45499.768,167.239,168.694,167.93,839.65,4.717,148.439,14.725,258387968,258392064,258391244.8,277262336,277266432,277265612.8
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.153 0.363,0.491 0.497,40445.661,40490.802,193.363,195.112,193.996,969.979,3.525,175.446,14.993,258560000,258560000,258560000,283725824,283725824,283725824
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.491 0.497,0.684 0.33,28307.092,28650.104,219.97,221.527,220.65,1103.252,2.365,202.623,15.63,258768896,258768896,258768896,288129024,288129024,288129024
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.684 0.33,0.932 0.451,30667.017,30796.789,183.115,185.233,184.192,920.959,2.848,165.268,16.036,257757184,259170304,258042265.6,276631552,278044672,276914176
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.932 0.451,0.69 0.324,30332.409,30504.711,190.86,191.87,191.476,957.378,1.548,173.273,16.622,257765376,257765376,257765376,278736896,278736896,278736896
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.69 0.324,0.746 0.259,9567.805,9575.168,208.127,210.892,209.204,1046.02,0.333,192.661,16.181,257765376,257765376,257765376,282931200,282931200,282931200
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.746 0.259,0.664 0.05,25080.111,25813.419,159.582,160.018,159.836,799.18,2.033,142.742,15.026,257773568,257773568,257773568,272453632,272453632,272453632
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.664 0.05,0.35 0.663,76627.511,77990.069,157.229,158.665,157.733,788.667,8.15,134.949,14.591,257777664,257781760,257780121.6,276652032,276656128,276654489.6
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.35 0.663,0.33 0.251,45817.554,46504.753,171.605,173.157,172.103,860.517,6.379,151.048,14.639,259317760,259317760,259317760,280289280,280289280,280289280
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.33 0.251,0.403 0.182,11148.138,12477.58,182.855,183.92,183.36,916.801,0.391,168.403,14.535,257458176,257466368,257463091.2,282624000,282632192,282628915.2
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.403 0.182,0.336 0.172,7472.361,7472.361,179.159,180.07,179.534,897.672,0.416,164.293,14.797,257540096,257544192,257543372.8,280608768,280612864,280612044.8
150,10650,11100,42600,0,0,0,0,10950,28494,28494,0.336 0.172,0.133 0.048,26464.881,26647.001,140.192,140.863,140.508,702.541,1.743,124.907,13.825,257585152,257585152,257585152,274362368,274362368,274362368
