get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
15.465,72.899,6.011,0.03,0.032,0,97.986,6,426,444,1704,0,0,0,0,438,976,976
15.285,72.501,5.982,0.022,0.016,1,94.251,6,426,444,1704,0,0,0,0,438,976,976
15.46,73.626,4.143,0.022,0.012,2,93.608,6,426,444,1704,0,0,0,0,438,976,976
15.431,73.395,4.092,0.025,0.011,3,93.301,6,426,444,1704,0,0,0,0,438,976,976
15.372,73.116,4.04,0.022,0.008,4,92.862,6,426,444,1704,0,0,0,0,438,976,976
