obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.072 0.934,0.25 0.757,27898.646,27913.663,282.021,290.44,286.692,1433.462,2.172,254.686,29.54,376242176,376242176,376242176,405602304,405602304,405602304
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.25 0.757,0.666 0.99,52964.967,53771.015,255.946,264.58,259.103,1295.515,12.14,216.803,30.108,385359872,385359872,385359872,412622848,412622848,412622848
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.666 0.99,0.665 0.752,26483.601,26492.386,251.441,257.897,254.277,1271.386,2.512,221.545,30.182,381587456,381591552,381590732.8,402558976,402563072,402562252.8
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.665 0.752,0.997 0.794,37187.531,37650.119,279.879,296.646,286.93,1434.65,9.286,243.219,33.321,381747200,381747200,381747200,402718720,402718720,402718720
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.997 0.794,0.663 0.468,51838.056,51870.574,273.149,274.446,273.987,1369.933,6.147,234.748,33.055,381964288,381968384,381967564.8,405032960,405037056,405036236.8
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.663 0.468,0.436 0.706,36542.459,36971.645,326.045,335.63,328.6,1642.999,8.404,288.582,31.573,378281984,378281984,378281984,424419328,424419328,424419328
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.436 0.706,0.474 0.491,24256.037,24537.324,372.778,378.522,374.34,1871.701,3.262,339.545,31.493,382476288,382488576,382486118.4,430710784,430723072,430720614.4
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.474 0.491,0.151 0.565,36834.857,37651.832,371.944,378.704,373.839,1869.194,9.005,334.18,30.606,365973504,382619648,369302732.8,420499456,439242752,424667545.6
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.151 0.565,0.243 0.754,23378.555,24391.509,304.303,305.207,304.711,1523.555,3.08,271.626,29.968,364326912,364326912,364326912,406269952,406269952,406269952
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.243 0.754,0.153 0.363,44652.577,45504.749,296.44,304.528,299.867,1499.337,9.34,260.718,29.766,364355584,364355584,364355584,408395776,408395776,408395776
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.153 0.363,0.491 0.497,40445.661,40643.9,340.413,341.533,341.096,1705.478,7.656,303.586,29.815,364515328,364515328,364515328,412749824,412749824,412749824
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.491 0.497,0.684 0.33,28307.092,28702.035,356.218,357.672,356.907,1784.533,4.872,320.887,31.105,362643456,362643456,362643456,415072256,415072256,415072256
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.684 0.33,0.932 0.451,30667.017,30764.693,340.173,341.844,341.081,1705.405,5.487,303.076,32.478,362782720,362782720,362782720,408920064,408920064,408920064
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.932 0.451,0.69 0.324,30332.409,30516.672,318.193,319.79,318.893,1594.467,3.554,283.639,31.664,363081728,363085824,363082547.2,405024768,405028864,405025587.2
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.69 0.324,0.746 0.259,9567.805,9567.805,314.625,320.946,316.267,1581.336,0.418,286.06,29.762,364261376,364261376,364261376,408301568,408301568,408301568
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.746 0.259,0.664 0.05,25080.111,25479.733,277.972,285.432,281.213,1406.065,3.72,247.961,29.493,364322816,364322816,364322816,402071552,402071552,402071552
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.664 0.05,0.35 0.663,76627.511,78350.77,292.571,298.217,294.799,1473.994,16.846,248.031,29.872,364462080,364462080,364462080,402210816,402210816,402210816
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.35 0.663,0.33 0.251,45817.554,45882.435,328.233,334.77,329.951,1649.754,12.714,286.47,30.727,364687360,364687360,364687360,412921856,412921856,412921856
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.33 0.251,0.403 0.182,11148.138,11148.138,293.512,299.866,296.712,1483.562,0.64,266.416,29.628,364982272,364982272,364982272,404828160,406925312,406086451.2
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.403 0.182,0.336 0.172,7472.361,7472.361,296.696,303.738,299.427,1497.134,0.286,269.683,29.431,365051904,365051904,365051904,406994944,406994944,406994944
294,20874,21756,83496,0,0,0,0,21462,56914,56914,0.336 0.172,0.133 0.048,26464.881,26574.41,288.478,295.091,290.389,1451.944,3.728,257.274,29.349,365096960,365096960,365096960,402845696,402845696,402845696
