get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
143.206,4488.942,77.65,0.053,0.057,0,4716.703,54,3834,3996,15336,0,0,0,0,3942,9940,9940
140.984,4518.131,75.153,0.036,0.037,1,4738.342,54,3834,3996,15336,0,0,0,0,3942,9940,9940
142.604,4496.896,72.933,0.04,0.035,2,4723.898,54,3834,3996,15336,0,0,0,0,3942,9940,9940
153.865,4504.358,73.131,0.042,0.039,3,4734.99,54,3834,3996,15336,0,0,0,0,3942,9940,9940
140.788,4490.181,74.988,0.612,0.032,4,4709.025,54,3834,3996,15336,0,0,0,0,3942,9940,9940
