obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.072 0.934,0.25 0.757,27898.646,28503.177,105.063,112.757,108.226,541.132,1.549,91.267,14.608,276025344,276054016,276041728,282324992,282353664,282340556.8
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.25 0.757,0.666 0.99,52964.967,62882.8,106.994,109.626,108.037,540.187,6.165,86.79,15.039,285585408,285605888,285596057.6,291876864,291897344,291887513.6
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.666 0.99,0.665 0.752,26483.601,26570.697,85.979,86.301,86.157,430.787,0.555,72.635,12.933,283746304,283750400,283747123.2,290037760,290041856,290038579.2
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.665 0.752,0.997 0.794,37187.531,38258.051,95.197,103.332,97.972,489.861,3.738,80.177,13.026,283869184,283873280,283871641.6,290160640,290164736,290163097.6
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.997 0.794,0.663 0.468,51838.056,56988.411,81.493,81.687,81.589,407.943,2.327,66.622,12.61,284037120,284041216,284037939.2,290328576,290332672,290329395.2
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.663 0.468,0.436 0.706,36542.459,37893.681,93.916,94.761,94.212,471.062,2.467,78.658,13.056,282279936,282284032,282282393.6,284377088,284381184,284379545.6
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.436 0.706,0.474 0.491,24256.037,30777.545,122.179,122.961,122.497,612.486,1.81,106.898,13.757,278233088,278233088,278233088,282427392,282427392,282427392
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.474 0.491,0.151 0.565,36834.857,42755.581,109.925,110.981,110.205,551.026,3.576,93.386,13.211,282562560,282566656,282565017.6,284659712,284663808,284662169.6
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.151 0.565,0.243 0.754,23378.555,24595.515,108.829,109.78,109.139,545.694,1.163,94.531,13.413,282746880,282746880,282746880,284844032,284844032,284844032
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.243 0.754,0.153 0.363,44652.577,47734.713,114.639,115.596,114.979,574.897,4.105,97.055,13.784,282836992,282841088,282839449.6,284934144,284938240,284936601.6
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.153 0.363,0.491 0.497,40445.661,44447.33,112.761,113.75,113.171,565.854,3.979,95.81,13.352,282951680,282955776,282953318.4,285048832,285052928,285050470.4
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.491 0.497,0.684 0.33,28307.092,28914.107,129.125,129.686,129.402,647.012,1.544,113.783,14.048,283111424,283115520,283114700.8,285208576,285212672,285211852.8
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.684 0.33,0.932 0.451,30667.017,32193.215,113.85,114.67,114.116,570.581,2.01,98.157,13.918,283250688,283250688,283250688,285347840,285347840,285347840
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.932 0.451,0.69 0.324,30332.409,31497.365,111.652,113.034,112.013,560.065,1.146,96.869,13.971,283361280,283361280,283361280,285458432,285458432,285458432
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.69 0.324,0.746 0.259,9567.805,9670.535,123.158,124.936,123.953,619.763,0.26,109.507,14.16,283463680,283467776,283466137.6,285560832,285564928,285563289.6
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.746 0.259,0.664 0.05,25080.111,26841.471,93.873,94.875,94.099,470.495,1.689,79.358,13.021,283500544,283504640,283503001.6,285597696,285601792,285600153.6
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.664 0.05,0.35 0.663,76627.511,79388.833,104.557,105.537,105.096,525.478,7.27,84.18,13.603,283598848,283602944,283601305.6,285696000,285700096,285698457.6
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.35 0.663,0.33 0.251,45817.554,45929.537,123.993,124.947,124.304,621.519,5.061,104.992,14.217,283869184,283869184,283869184,288063488,288063488,288063488
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.33 0.251,0.403 0.182,11148.138,13726.321,106.398,106.867,106.584,532.92,0.557,92.689,13.305,229388288,233586688,232746188.8,231485440,235683840,234844160
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.403 0.182,0.336 0.172,7472.361,7472.361,101.557,102.515,101.938,509.69,0.255,88.093,13.566,233639936,233639936,233639936,235737088,235737088,235737088
96,6816,7104,27264,0,0,0,0,7008,53340,53340,0.336 0.172,0.133 0.048,26464.881,33838.205,80.063,80.977,80.523,402.613,2.189,65.207,13.1,233639936,233639936,233639936,235737088,235737088,235737088
