obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.072 0.934,0.25 0.757,27898.646,27920.711,265.533,268.292,267.145,1335.724,1.969,241.756,23.121,302485504,302628864,302514995.2,323457024,323600384,323512729.6
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.25 0.757,0.666 0.99,52964.967,53339.828,259.725,269.835,262.1,1310.498,8.559,228.788,24.7,307777536,307789824,307784908.8,330846208,330858496,330853580.8
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.666 0.99,0.665 0.752,26483.601,26488.403,248.675,250.352,249.523,1247.614,1.483,223.743,24.259,303689728,303693824,303690547.2,322564096,322568192,322564915.2
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.665 0.752,0.997 0.794,37187.531,38009.177,225.733,238.913,228.593,1142.963,7.585,196.435,23.413,303759360,303890432,303786393.6,318439424,318570496,318492672
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.997 0.794,0.663 0.468,51838.056,53705.584,222.699,224.19,223.384,1116.919,4.713,195.759,22.872,304078848,304078848,304078848,318758912,318758912,318758912
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.663 0.468,0.436 0.706,36542.459,37276.544,259.1,259.922,259.508,1297.538,6.167,229.678,23.626,304304128,304312320,304309043.2,329469952,329478144,329474867.2
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.436 0.706,0.474 0.491,24256.037,25262.649,258.703,260.051,259.508,1297.54,2.701,232.593,24.177,304517120,304521216,304517939.2,329682944,329687040,329683763.2
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.474 0.491,0.151 0.565,36834.857,37335.686,267.859,268.962,268.363,1341.813,6.253,238.456,23.615,304832512,304832512,304832512,332095488,332095488,332095488
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.151 0.565,0.243 0.754,23378.555,23421.895,261.591,263.39,262.341,1311.706,2.201,236.306,23.802,305000448,305000448,305000448,330166272,330166272,330166272
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.243 0.754,0.153 0.363,44652.577,45098.921,253.993,255.311,254.775,1273.877,6.908,223.82,24.009,279052288,279060480,279057203.2,306315264,306323456,306320179.2
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.153 0.363,0.491 0.497,40445.661,41330.672,266.352,267.944,267.055,1335.274,5.892,237.468,23.65,279154688,279154688,279154688,312709120,312709120,312709120
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.491 0.497,0.684 0.33,28307.092,28478.805,296.692,296.964,296.828,1484.139,3.389,268.597,24.804,279355392,279355392,279355392,317104128,317104128,317104128
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.684 0.33,0.932 0.451,30667.017,30717.7,267.815,268.752,268.298,1341.488,3.796,237.948,26.517,279478272,279478272,279478272,304644096,304644096,304644096
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.932 0.451,0.69 0.324,30332.409,30407.02,258.021,259.42,258.905,1294.523,2.552,230.134,26.184,279838720,279842816,279839539.2,305004544,305008640,305005363.2
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.69 0.324,0.746 0.259,9567.805,9567.805,286.313,287.316,286.706,1433.529,0.387,261.835,24.458,280125440,280125440,280125440,313679872,313679872,313679872
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.746 0.259,0.664 0.05,25080.111,25095.467,257.901,258.746,258.261,1291.303,2.583,231.863,23.782,280260608,280260608,280260608,305426432,305426432,305426432
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.664 0.05,0.35 0.663,76627.511,78435.363,271.503,272.027,271.691,1358.455,12.292,233.829,25.516,281341952,281346048,281345228.8,314896384,314900480,314899660.8
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.35 0.663,0.33 0.251,45817.554,46192.95,286.705,287.094,286.832,1434.16,9.228,251.491,26.071,285888512,285888512,285888512,315248640,315248640,315248640
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.33 0.251,0.403 0.182,11148.138,11185.017,269.771,270.514,269.992,1349.958,0.461,245.304,24.197,286470144,286470144,286470144,309538816,309538816,309538816
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.403 0.182,0.336 0.172,7472.361,7472.402,267.367,268.687,268.048,1340.239,0.281,243.454,24.283,286470144,286470144,286470144,309538816,309538816,309538816
216,15336,15984,61344,0,0,0,0,15768,41492,41492,0.336 0.172,0.133 0.048,26464.881,26641.714,225.52,226.956,226.187,1130.936,2.453,200.841,22.858,286470144,286470144,286470144,303247360,303247360,303247360
