get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
22.978,3360.552,131.586,4583.172,1.268,0,8144.499,611,2731,4398,10754,652,15413,143,30846,4755,33462,75498
24.561,3369.269,130.874,4613.687,2.822,1,8184.466,611,2731,4398,10754,652,15413,143,30846,4755,33462,75498
26.673,3367.269,130.949,4582.175,1.381,2,8157.516,611,2731,4398,10754,652,15413,143,30846,4755,33462,75498
23.773,3382.532,129.537,4553.473,1.398,3,8129.005,611,2731,4398,10754,652,15413,143,30846,4755,33462,75498
23.101,3377.696,130.553,4577.963,2.649,4,8150.272,611,2731,4398,10754,652,15413,143,30846,4755,33462,75498
