obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.133 53.435,10.153 53.449,2007.993,2821.922,87.857,94.687,90.248,451.24,47.774,32.057,10.124,410083328,410226688,410117734.4,412180480,412323840,412215705.6
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.153 53.449,10.13 53.439,1907.436,2274.135,132.519,136.425,133.714,668.569,45.461,77.345,10.483,391299072,391311360,391307264,393396224,393408512,393404416
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.13 53.439,10.151 53.449,1802.14,2122.188,143.184,150.028,146.934,734.668,45.641,90.482,10.389,392704000,394805248,393125068.8,394801152,396902400,395222220.8
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.151 53.449,10.146 53.434,1703.08,2055.611,99.84,113.227,102.841,514.207,42.206,49.396,10.078,397504512,397504512,397504512,399601664,399601664,399601664
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.146 53.434,10.134 53.446,1607.968,1840.241,157.668,167.171,162.581,812.903,42.858,107.964,11.336,398454784,398454784,398454784,404746240,404746240,404746240
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.134 53.446,10.149 53.436,1502.382,1632.344,161.731,169.743,163.638,818.19,46.966,105.331,10.915,399155200,399282176,399207628.8,405450752,405573632,405499904
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.149 53.436,10.14 53.446,1301.401,1386.276,229.455,232.579,230.441,1152.206,20.717,197.032,12.581,400257024,400257024,400257024,408645632,408645632,408645632
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.14 53.446,10.15 53.437,1247.659,1377.382,285.953,287.072,286.394,1431.971,45.951,225.95,14.369,401072128,401080320,401074585.6,432529408,432537600,432532684.8
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.15 53.437,10.134 53.442,1202.291,1609.962,119.819,121.059,120.185,600.923,24.574,83.103,12.083,405422080,405430272,405426176,407519232,407527424,407523328
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.134 53.442,10.149 53.436,1156.818,1574.986,112.634,113.331,112.847,564.237,46.626,55.575,10.236,409915392,409915392,409915392,412012544,412012544,412012544
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.149 53.436,10.134 53.441,1101.575,1706.653,92.591,100.348,96.746,483.729,36.584,48.963,10.759,410189824,410193920,410190643.2,412286976,412291072,412287795.2
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.134 53.441,10.148 53.446,1048.457,1548.056,113.855,122.546,117.766,588.832,46.791,60.024,10.841,299421696,410566656,343041638.4,301518848,412663808,345138790.4
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.148 53.446,10.141 53.437,1006.816,1098.755,94.779,95.585,95.111,475.555,16.168,67.893,10.995,303906816,303923200,303915008,306003968,306020352,306012160
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.141 53.437,10.135 53.445,952.607,1100.207,178.46,178.983,178.759,893.797,19.126,148.397,10.937,300199936,300199936,300199936,302297088,302297088,302297088
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.135 53.445,10.149 53.444,902.632,1087.242,188.843,190.548,189.525,947.626,43.578,135.245,10.653,304721920,304726016,304725196.8,311013376,311017472,311016652.8
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.149 53.444,10.143 53.437,852.659,1059.065,107.806,110.727,108.716,543.58,13.38,83.304,11.979,301174784,301174784,301174784,303271936,303271936,303271936
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.143 53.437,10.14 53.444,801.663,809.32,274.003,275.539,274.914,1374.572,16.064,244.05,14.752,297250816,297259008,297254912,314032128,314036224,314032947.2
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.14 53.444,10.136 53.438,751.55,1177.009,256.683,259.37,257.696,1288.478,42.441,202.277,12.932,297541632,297549824,297545728,320610304,320618496,320615219.2
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.136 53.438,10.147 53.439,701.946,1182.234,135.049,135.582,135.286,676.428,41.814,82.076,11.354,302215168,302219264,302217625.6,304312320,304316416,304314777.6
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.147 53.439,10.141 53.444,651.693,782.74,268.421,269.418,269.058,1345.29,14.452,240.122,14.43,302444544,302448640,302445363.2,315027456,315031552,315029094.4
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.141 53.444,10.14 53.439,601.374,601.391,356.898,358.125,357.303,1786.516,17.401,324.367,15.497,302784512,302788608,302785331.2,336338944,336347136,336340582.4
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.14 53.439,10.144 53.443,551.859,579.105,253.66,254.9,254.112,1270.561,10.107,230.525,13.328,307302400,307306496,307303219.2,315691008,315695104,315691827.2
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.144 53.443,10.145 53.438,501.33,644.77,191.803,193.197,192.365,961.826,12.179,166.921,13.204,311840768,311844864,311842406.4,313937920,313942016,313939558.4
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.145 53.438,10.142 53.442,451.072,489.635,254.494,256.108,255.39,1276.949,3.506,237.907,13.914,307982336,307990528,307988070.4,312176640,312184832,312183193.6
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.142 53.442,10.137 53.439,401.61,401.61,286.626,291.738,288.833,1444.165,11.214,264.489,13.095,308068352,308076544,308070809.6,320651264,320659456,320654540.8
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.137 53.439,10.142 53.439,350.857,365.987,144.689,147.386,145.67,728.349,5.797,128.67,11.17,312483840,312487936,312484659.2,314580992,314585088,314581811.2
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.142 53.439,10.143 53.442,300.778,316.427,106.594,112.702,107.946,539.729,3.492,93.307,11.11,312885248,312885248,312885248,314982400,314982400,314982400
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.143 53.442,10.14 53.443,250.748,252.005,251.818,256.166,253.543,1267.716,2.738,237.323,13.445,308838400,308838400,308838400,315129856,315129856,315129856
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.14 53.443,10.138 53.441,200.674,212.078,294.877,297.831,296.295,1481.474,4.744,277.156,14.289,308686848,308686848,308686848,329658368,329658368,329658368
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.138 53.441,10.14 53.441,150.826,154.807,317.805,322.822,319.449,1597.247,5.473,298.372,15.573,308850688,308850688,308850688,331919360,331919360,331919360
611,2731,4398,10754,652,15413,143,30846,4755,33462,75498,10.14 53.441,10.14 53.44,100.421,100.421,452.952,458.439,456.969,2284.846,1.208,438.268,17.464,304791552,304795648,304794828.8,353026048,353030144,353028505.6
