obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
849,3760,6055,14784,820,19637,178,39308,6365,46970,99988,10.128 53.434,10.155 53.45,2504.915,2979.242,174.863,190.351,183.993,919.964,67.437,101.017,14.603,582803456,587026432,583652147.2,584900608,589123584,585749299.2
849,3760,6055,14784,820,19637,178,39308,6365,46970,99988,10.155 53.45,10.133 53.434,2308.933,3078.854,158.16,171.543,166.915,834.574,67.739,84.735,14.321,592740352,592748544,592743628.8,594837504,594845696,594840780.8
849,3760,6055,14784,820,19637,178,39308,6365,46970,99988,10.133 53.434,10.155 53.449,2202.373,3049.681,136.907,137.298,137.018,685.092,64.495,59.825,12.601,597614592,597618688,597615411.2,603906048,603910144,603906867.2
849,3760,6055,14784,820,19637,178,39308,6365,46970,99988,10.155 53.449,10.133 53.435,2101.728,3087.754,130.592,143.535,136.804,684.02,67.177,55.547,12.926,597827584,597827584,597827584,599924736,599924736,599924736
849,3760,6055,14784,820,19637,178,39308,6365,46970,99988,10.133 53.435,10.153 53.449,2007.993,2932.116,128.395,139.268,136.661,683.306,69.057,53.771,13.73,604348416,604348416,604348416,606445568,606445568,606445568
849,3760,6055,14784,820,19637,178,39308,6365,46970,99988,10.153 53.449,10.13 53.439,1907.436,2274.16,169.306,180.933,176.452,882.261,61.684,100.32,14.002,598188032,598188032,598188032,600285184,600285184,600285184
849,3760,6055,14784,820,19637,178,39308,6365,46970,99988,10.13 53.439,10.151 53.449,1802.14,2122.213,185.471,198.696,190.487,952.433,63.248,113.304,13.499,600494080,600494080,600494080,602591232,602591232,602591232
849,3760,6055,14784,820,19637,178,39308,6365,46970,99988,10.151 53.449,10.146 53.434,1703.08,2055.611,126.38,131.079,128.224,641.118,50.685,64.52,12.904,602779648,602783744,602782105.6,604876800,604880896,604879257.6
849,3760,6055,14784,820,19637,178,39308,6365,46970,99988,10.146 53.434,10.134 53.446,1607.968,1840.241,186.487,190.617,187.809,939.046,47.105,126.72,13.554,600932352,600932352,600932352,603029504,603029504,603029504
849,3760,6055,14784,820,19637,178,39308,6365,46970,99988,10.134 53.446,10.149 53.436,1502.382,1632.344,203.052,208.473,205.512,1027.558,62.399,129.16,13.505,405970944,601190400,522217881.6,408068096,603287552,525153894.4
849,3760,6055,14784,820,19637,178,39308,6365,46970,99988,10.149 53.436,10.14 53.446,1301.401,1386.276,268.305,307.695,295.538,1477.69,24.67,254.269,16.47,406163456,406163456,406163456,408260608,408260608,408260608
849,3760,6055,14784,820,19637,178,39308,6365,46970,99988,10.14 53.446,10.15 53.437,1247.659,1374.231,345.921,381.413,354.408,1772.042,65.117,271.413,17.732,406544384,406548480,406545203.2,438001664,438005760,438002483.2
849,3760,6055,14784,820,19637,178,39308,6365,46970,99988,10.15 53.437,10.134 53.442,1202.291,1606.81,145.28,148.008,146.616,733.08,26.553,104.895,14.686,414932992,414937088,414934630.4,417030144,417034240,417031782.4
849,3760,6055,14784,820,19637,178,39308,6365,46970,99988,10.134 53.442,10.149 53.436,1156.818,1574.986,146.077,174.964,160.835,804.176,72.204,72.387,15.67,415121408,419315712,415960268.8,417218560,421412864,418057420.8
