get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
2.209,51.289,7.735,377.662,0.165,0,448.347,50,241,370,943,143,2837,21,5668,486,3562,11672
2.228,51.518,7.283,376.925,0.151,1,443.313,50,241,370,943,143,2837,21,5668,486,3562,11672
2.183,51.132,7.323,378.57,0.147,2,444.117,50,241,370,943,143,2837,21,5668,486,3562,11672
2.35,51.534,7.393,377.854,0.145,3,444.006,50,241,370,943,143,2837,21,5668,486,3562,11672
2.242,51.423,7.228,377.034,0.156,4,442.751,50,241,370,943,143,2837,21,5668,486,3562,11672
