get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
41.189,5943.51,195.003,6693.878,7,0,12942.998,849,3760,6055,14784,820,19637,178,39308,6365,46970,99988
40.405,5954.054,194.391,6644.598,6.148,1,12892.987,849,3760,6055,14784,820,19637,178,39308,6365,46970,99988
40.6,5965.595,190.394,6580.439,7.219,2,12843.751,849,3760,6055,14784,820,19637,178,39308,6365,46970,99988
51.851,5949.255,189.337,6505.83,1.833,3,12749.532,849,3760,6055,14784,820,19637,178,39308,6365,46970,99988
38.585,5977.458,189.272,6574.157,1.942,4,12838.291,849,3760,6055,14784,820,19637,178,39308,6365,46970,99988
