time,kb
1690036046201,163440
1690036046302,163368
1690036046404,163484
1690036046506,163488
1690036046608,163492
1690036046709,163516
1690036046810,163556
1690036046912,163564
1690036047014,163556
1690036047115,163476
1690036047217,163496
1690036047318,163508
1690036047419,163516
1690036047521,163520
1690036047623,163544
1690036047724,163576
1690036047826,163496
1690036047927,163512
1690036048029,163552
1690036048130,163484
1690036048232,163404
1690036048334,163660
1690036048436,163576
1690036048538,163588
1690036048639,163708
1690036048741,163536
1690036048842,163580
1690036048944,163624
1690036049046,163636
1690036049147,163520
1690036049248,163604
1690036049350,163560
1690036049452,163620
1690036049553,163548
1690036049655,163664
1690036049756,163716
1690036049858,163716
1690036049960,163752
1690036050061,164252
1690036050163,164364
1690036050264,164692
1690036050366,164852
1690036050468,165456
1690036050570,165784
1690036050674,166508
1690036050776,167228
1690036050878,167740
1690036050979,168136
1690036051080,168568
1690036051182,168992
1690036051283,169552
1690036051385,170176
1690036051486,170836
1690036051588,171200
1690036051689,171480
1690036051790,172144
1690036051892,172516
1690036051994,173000
1690036052095,173560
1690036052197,174500
1690036052298,174524
1690036052400,175064
1690036052502,175540
1690036052604,176256
1690036052706,176832
1690036052807,181216
1690036052909,181532
1690036053011,182008
1690036053114,182488
1690036053215,182864
1690036053317,183632
1690036053419,187796
1690036053521,188408
1690036053624,189048
1690036053726,189120
1690036053827,189120
1690036053929,189304
1690036054030,189688
1690036054131,189988
1690036054234,179820
1690036054336,179892
1690036054437,180020
1690036054539,179856
1690036054640,179984
1690036054742,179920
1690036054843,179816
1690036054945,179944
1690036055046,179912
1690036055148,179896
1690036055249,179916
1690036055351,179880
1690036055452,179840
1690036055554,179968
1690036055655,179916
1690036055757,179820
1690036055858,179948
1690036055959,179916
1690036056061,179784
1690036056162,179908
1690036056264,180164
1690036056365,179832
1690036056467,179916
1690036056568,179948
1690036056670,179996
1690036056771,179908
1690036056873,179868
1690036056975,179996
1690036057076,180056
1690036057178,179912
1690036057279,179984
1690036057380,179944
1690036057482,179956
1690036057583,180084
1690036057685,180000
1690036057786,179988
1690036057888,179916
1690036057989,180032
1690036058091,180056
1690036058192,180064
1690036058294,179940
1690036058395,179980
1690036058496,179984
1690036058598,179996
1690036058699,179980
1690036058800,179928
1690036058903,180056
1690036059004,179860
1690036059105,179896
1690036059206,179940
1690036059308,180196
1690036059409,179944
1690036059511,180072
1690036059613,180040
1690036059714,179844
1690036059816,180088
1690036059917,180084
1690036060019,180160
1690036060120,180172
1690036060222,180076
1690036060323,180032
1690036060425,180144
1690036060526,180136
1690036060627,180232
1690036060729,180040
1690036060830,180156
1690036060932,179976
1690036061033,179936
1690036061135,179760
1690036061236,179876
1690036061338,179848
1690036061440,179832
1690036061543,179752
1690036061644,179868
1690036061746,179816
1690036061847,180072
1690036061949,179912
1690036062050,179876
1690036062152,179896
1690036062253,179732
1690036062355,179720
1690036062457,179836
1690036062559,179852
1690036062660,179836
1690036062762,179952
1690036062863,179932
1690036062965,179924
1690036063066,179908
1690036063168,179888
1690036063269,179744
1690036063370,179856
1690036063472,179844
1690036063573,179808
1690036063675,180064
1690036063776,179908
1690036063877,179900
1690036063979,180004
1690036064080,179904
1690036064182,179784
1690036064283,180028
1690036064384,180004
1690036064486,179988
1690036064587,179956
1690036064689,179956
1690036064791,179944
1690036064892,179936
1690036064993,179944
1690036065095,179956
1690036065196,179960
1690036065299,180020
1690036065401,180044
1690036065502,180048
1690036065603,180136
1690036065705,179980
1690036065806,180200
1690036065908,180120
1690036066009,180084
1690036066111,180076
1690036066212,180016
1690036066314,180144
1690036066415,180124
1690036066517,180008
1690036066618,180124
1690036066720,180072
1690036066821,180072
1690036066922,180092
1690036067024,180104
1690036067125,180124
1690036067227,180024
1690036067328,180028
1690036067431,179968
1690036067533,179880
1690036067634,179996
1690036067735,180048
1690036067837,180088
1690036067938,179960
1690036068039,180216
1690036068141,180084
1690036068242,180096
1690036068344,180028
1690036068445,180144
1690036068547,180288
1690036068648,180324
1690036068749,180444
1690036068851,180364
1690036068952,180292
1690036069054,180408
1690036069155,180364
1690036069257,180480
1690036069358,180604
1690036069460,180432
1690036069563,180772
1690036069664,180792
1690036069766,180748
1690036069868,180800
1690036069971,180888
1690036070072,181004
1690036070175,180896
1690036070276,180940
1690036070378,180828
1690036070479,180736
1690036070581,180852
1690036070682,180876
1690036070784,180908
1690036070885,181036
1690036070986,180936
1690036071087,180944
1690036071189,181200
1690036071291,180940
1690036071392,180952
1690036071493,180852
1690036071595,180892
1690036071696,181036
1690036071798,180884
1690036071899,180872
1690036072001,180948
1690036072103,180944
1690036072204,180936
1690036072306,180936
1690036072407,180964
1690036072509,180852
1690036072611,180968
1690036072712,181084
1690036072814,180896
1690036072916,181012
1690036073017,180876
1690036073118,180964
1690036073220,180952
1690036073321,181000
1690036073423,181024
1690036073524,181124
1690036073626,181036
1690036073727,181060
1690036073829,181088
1690036073930,181120
1690036074031,181160
1690036074133,181180
1690036074234,181184
1690036074336,181172
1690036074437,181224
1690036074539,181132
1690036074640,181156
1690036074743,181180
1690036074845,183620
1690036074946,192488
1690036075048,196700
1690036075150,202284
1690036075252,202924
1690036075353,210580
1690036075455,211240
1690036075556,215052
1690036075657,224140
1690036075759,229368
1690036075860,229352
1690036075962,233824
1690036076064,233728
1690036076165,237692
1690036076267,242008
1690036076369,246360
1690036076470,237224
1690036076572,239268
1690036076674,239268
1690036076775,239396
1690036076877,239520
1690036076978,239472
1690036077079,243440
1690036077181,243304
1690036077282,247124
1690036077383,247892
1690036077485,247804
1690036077586,251900
1690036077689,251872
1690036077790,255944
1690036077892,264136
1690036077994,268360
1690036078096,268172
1690036078198,272524
1690036078302,263464
1690036078404,263592
1690036078506,261640
1690036078607,261628
1690036078709,261596
1690036078812,257648
1690036078915,263640
1690036079017,263744
1690036079118,267840
1690036079220,267816
1690036079321,267944
1690036079423,267912
1690036079525,267872
1690036079627,268000
1690036079729,267968
1690036079831,267940
1690036079932,268196
1690036080034,268176
1690036080135,268416
1690036080237,268544
1690036080339,268508
1690036080441,272476
1690036080543,272720
1690036080644,278320
1690036080745,281904
1690036080847,283808
1690036080949,273632
1690036081051,273712
1690036081153,273992
1690036081254,277988
1690036081356,277836
1690036081457,272728
1690036081559,272204
1690036081660,272188
1690036081762,272188
1690036081863,272188
1690036081965,278304
1690036082067,278432
1690036082168,276420
1690036082270,276252
1690036082373,273500
1690036082474,273464
1690036082577,273592
1690036082678,273584
1690036082780,273520
1690036082882,273648
1690036082983,273548
1690036083085,273676
1690036083187,273660
1690036083289,273624
1690036083390,273624
1690036083492,275640
1690036083593,275616
1690036083695,273708
1690036083796,273696
1690036083898,275460
1690036083999,277252
1690036084100,281028
1690036084202,278264
1690036084304,279484
1690036084405,284604
1690036084506,291052
1690036084608,297652
1690036084711,283092
1690036084813,285076
1690036084915,285068
1690036085017,285028
1690036085118,287104
1690036085220,287096
1690036085321,287188
1690036085426,283508
1690036085528,283496
1690036085629,283496
1690036085731,283492
1690036085832,283492
1690036085934,283576
1690036086035,283576
1690036086136,289684
1690036086238,291844
1690036086340,292992
1690036086442,293248
1690036086543,287228
1690036086645,287208
1690036086747,287336
1690036086849,289368
1690036086951,287236
1690036087052,287364
1690036087154,283804
1690036087256,283788
1690036087357,285964
1690036087459,283824
1690036087560,285868
1690036087662,283936
1690036087763,283792
1690036087865,283920
1690036087967,283876
1690036088068,284004
1690036088170,286024
1690036088273,285876
1690036088375,283972
1690036088476,286000
1690036088578,283908
1690036088680,284036
1690036088782,286060
1690036088883,283916
1690036088985,284044
1690036089087,283872
1690036089190,284000
1690036089292,283996
1690036089393,283980
1690036089494,284108
1690036089596,283960
1690036089698,285088
1690036089799,284068
1690036089902,283916
1690036090003,285948
1690036090105,281876
1690036090207,281852
1690036090310,285668
1690036090411,286052
1690036090514,286048
1690036090615,286028
1690036090720,282700
1690036090822,282692
1690036090923,286652
1690036091025,284728
1690036091126,286724
1690036091228,284780
1690036091330,282676
1690036091432,282640
1690036091533,280704
1690036091635,283240
1690036091737,284716
1690036091838,284852
1690036091941,284704
1690036092043,284832
1690036092145,282704
1690036092247,282696
1690036092349,285376
1690036092451,281592
1690036092552,281384
1690036092654,283560
1690036092755,283796
1690036092857,284036
1690036092959,288260
1690036093060,288084
1690036093162,286232
1690036093264,286096
1690036093365,286224
1690036093469,284788
1690036093570,284776
1690036093672,286952
1690036093774,286944
1690036093875,286928
1690036093977,286928
1690036094078,286892
1690036094180,287020
1690036094282,287008
1690036094384,286980
1690036094485,286980
1690036094587,286968
1690036094689,286964
1690036094790,287092
1690036094892,287056
1690036094993,285096
1690036095095,284944
1690036095197,284932
1690036095299,287108
1690036095400,287764
1690036095502,287928
1690036095603,294576
1690036095706,291740
1690036095808,289708
1690036095909,291752
1690036096011,291752
1690036096112,289688
1690036096217,290844
1690036096319,294888
1690036096420,294732
1690036096522,290748
1690036096623,292796
1690036096725,296992
1690036096827,296956
1690036096928,294920
1690036097029,292772
1690036097131,292752
1690036097233,292880
1690036097335,296796
1690036097437,294900
1690036097538,294936
1690036097640,296852
1690036097742,296980
1690036097844,296916
1690036097945,296916
1690036098047,293168
1690036098150,293160
1690036098251,293160
1690036098354,293140
1690036098456,297228
1690036098557,295260
1690036098658,297436
1690036098760,295288
1690036098861,297328
1690036098963,295380
1690036099064,295360
1690036099166,295320
1690036099268,291160
1690036099369,293208
1690036099471,293184
1690036099572,297252
1690036099674,295292
1690036099775,295260
1690036099877,295516
1690036099979,295588
1690036100081,293372
1690036100182,293936
1690036100284,294236
1690036100386,294580
1690036100487,292864
1690036100589,293080
1690036100691,293440
1690036100792,293952
1690036100894,294100
1690036100996,294440
1690036101097,294560
1690036101200,294944
1690036101302,294988
1690036101403,295460
1690036101505,295716
1690036101607,295824
1690036101709,296336
1690036101810,296440
1690036101912,296824
1690036102014,297048
1690036102115,297012
1690036102217,297396
1690036102318,297496
1690036102420,297744
1690036102522,297784
1690036102624,316324
1690036102726,316452
1690036102828,316308
1690036102930,316276
1690036103031,316364
1690036103133,317380
1690036103236,318532
1690036103339,305820
1690036103440,305716
1690036103542,305956
1690036103643,309156
1690036103745,310528
1690036103847,311800
1690036103948,313848
1690036104050,315356
1690036104151,317780
1690036104253,319444
1690036104354,320292
1690036104455,320988
1690036104557,322228
1690036104659,323880
1690036104760,326056
1690036104862,327036
1690036104963,330868
1690036105065,331380
1690036105167,335456
1690036105269,335560
1690036105370,335776
1690036105472,336068
1690036105574,340292
1690036105676,340676
1690036105778,340624
1690036105880,344812
1690036105982,345048
1690036106083,345432
1690036106185,348888
1690036106287,349880
1690036106389,350136
1690036106490,350152
1690036106592,354632
1690036106694,354608
1690036106797,354728
1690036106898,354984
1690036107000,359044
1690036107101,359404
1690036107203,359448
1690036107304,363024
1690036107406,364176
1690036107507,366832
1690036107609,367984
1690036107710,368568
1690036107812,368800
1690036107913,368984
1690036108015,373204
1690036108116,373328
1690036108218,373696
1690036108320,374080
1690036108421,378300
1690036108523,378812
1690036108625,379068
1690036108726,379064
1690036108828,383288
1690036108929,383672
1690036109031,384164
1690036109132,384676
1690036109234,385456
1690036109335,389296
1690036109437,390564
1690036109539,391460
1690036109640,392072
1690036109742,395144
1690036109843,397048
1690036109947,397560
1690036110048,399956
1690036110150,402304
1690036110251,402688
1690036110353,402944
1690036110454,403300
1690036110556,405732
1690036110657,408036
1690036110759,408160
1690036110860,408544
1690036110963,412604
1690036111064,412860
1690036111166,412960
1690036111267,413152
1690036111368,424756
1690036111471,425012
1690036111574,420312
1690036111676,420560
1690036111777,420816
1690036111879,420800
1690036111980,421184
1690036112082,421792
1690036112184,422900
1690036112285,427580
1690036112388,438368
1690036112489,452812
1690036112591,456104
1690036112692,456616
1690036112794,456440
1690036112895,456696
1690036112997,461244
1690036113100,466588
1690036113204,466432
1690036113306,476944
1690036113410,483268
1690036113513,483524
1690036113615,484220
1690036113717,495892
1690036113823,499952
1690036113924,509932
1690036114027,510356
1690036114128,508828
1690036114229,520444
1690036114335,531176
1690036114436,544600
1690036114538,549540
1690036114640,551124
1690036114741,559568
1690036114847,570448
1690036114949,576592
1690036115051,578000
1690036115153,580128
1690036115254,586940
1690036115359,593132
1690036115461,606672
1690036115562,622016
1690036115665,622272
1690036115768,564624
1690036115870,548500
1690036115973,548704
1690036116074,529488
1690036116176,509488
1690036116278,496928
1690036116379,502956
1690036116481,502956
1690036116583,502956
1690036116685,503084
1690036116787,492856
1690036116889,499028
1690036116992,498716
1690036117094,512044
1690036117197,522484
1690036117299,524532
1690036117400,527980
1690036117502,531692
1690036117604,533540
1690036117705,541872
1690036117810,546228
1690036117912,560012
1690036118014,563980
1690036118115,567040
1690036118217,569344
1690036118319,571640
1690036118420,573176
1690036118522,573380
1690036118624,578312
1690036118726,586660
1690036118828,600776
1690036118930,609424
1690036119032,613520
1690036119136,559620
1690036119238,548936
1690036119340,549424
1690036119442,531496
1690036119545,527460
1690036119647,529464
1690036119750,529332
1690036119851,529460
1690036119953,529320
1690036120055,529448
1690036120157,529312
1690036120258,529412
1690036120360,531516
1690036120464,538344
1690036120565,541800
1690036120667,553936
1690036120768,555984
1690036120870,558008
1690036120971,559416
1690036121072,560184
1690036121174,561188
1690036121276,558564
1690036121377,572676
1690036121479,582776
1690036121581,600424
1690036121683,601056
1690036121784,602720
1690036121886,605776
1690036121988,609828
1690036122090,605524
1690036122191,615368
1690036122293,620488
1690036122394,622280
1690036122496,623808
1690036122597,623936
1690036122699,626988
1690036122801,630444
1690036122902,671904
1690036123006,673440
1690036123108,636272
1690036123210,638364
1690036123313,638696
1690036123415,638580
1690036123516,638428
1690036123618,638556
1690036123719,638412
1690036123821,638540
1690036123923,638640
1690036124024,633908
1690036124126,636320
1690036124228,644384
1690036124329,644360
1690036124431,644336
1690036124532,644336
1690036124634,644464
1690036124735,644556
1690036124837,642628
1690036124938,655460
1690036125040,664440
1690036125142,664568
1690036125244,666352
1690036125345,666608
1690036125447,666864
1690036125549,666668
1690036125650,667308
1690036125752,659016
1690036125853,677128
1690036125955,683160
1690036126058,686960
1690036126159,691568
1690036126260,691564
1690036126362,694116
1690036126464,699524
1690036126565,709116
1690036126667,713540
1690036126770,720708
1690036126873,723268
1690036126976,657696
1690036127077,651480
1690036127179,651480
1690036127280,651600
1690036127382,653008
1690036127484,654864
1690036127590,656540
1690036127691,663068
1690036127793,662908
1690036127894,656844
1690036127996,656800
1690036128098,656800
1690036128199,656788
1690036128301,656788
1690036128402,656784
1690036128504,658820
1690036128606,658748
1690036128708,659128
1690036128812,663096
1690036128915,648720
1690036129016,648684
1690036129118,648812
1690036129219,648664
1690036129321,648920
1690036129423,648884
1690036129524,650284
1690036129626,644208
1690036129728,644044
1690036129830,644044
1690036129931,644036
1690036130033,644036
1690036130134,644024
1690036130235,644128
1690036130337,644100
1690036130439,648072
1690036130541,648200
1690036130643,648328
1690036130744,648128
1690036130846,651968
1690036130948,652040
1690036131050,656208
1690036131152,658384
1690036131254,670448
1690036131356,673520
1690036131457,675684
1690036131558,678756
1690036131660,685552
1690036131762,692128
1690036131865,711464
1690036131967,714792
1690036132068,717476
1690036132169,720420
1690036132271,726108
1690036132374,744268
1690036132475,754692
1690036132577,758916
1690036132678,760444
1690036132782,760444
1690036132885,673280
1690036132987,656964
1690036133089,656964
1690036133190,656936
1690036133292,657268
1690036133396,653508
1690036133501,654268
1690036133605,654720
1690036133708,654452
1690036133813,653788
1690036133918,653824
1690036134022,654420
1690036134125,654084
1690036134231,654000
1690036134334,653788
1690036134437,653512
1690036134543,654792
1690036134648,654608
1690036134754,653776
1690036134860,653736
1690036134966,654592
1690036135072,654564
1690036135175,654028
1690036135278,653688
1690036135382,654792
1690036135487,654700
1690036135589,654036
1690036135694,653904
1690036135800,654208
1690036135902,654916
1690036136005,654368
1690036136111,654008
1690036136213,653436
1690036136316,654588
1690036136422,654516
1690036136524,654124
1690036136629,653436
1690036136731,655312
1690036136832,0
