obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
19,19,54,54,0,0,0,0,52,262,262,1.555 8.509,2.291 7.982,99990.484,484821.809,1.99,2.195,2.069,10.345,0.047,1.888,0.116,92995584,92999680,92998860.8,93388800,93392896,93392076.8
19,19,54,54,0,0,0,0,52,262,262,2.291 7.982,4.079 8.3,199982.687,651662.454,1.872,2.372,2.001,10.004,0.053,1.814,0.116,96976896,96976896,96976896,97370112,97370112,97370112
19,19,54,54,0,0,0,0,52,262,262,4.079 8.3,6.474 7.018,299897.156,299897.156,2.336,2.556,2.401,12.003,0.039,2.216,0.127,101838848,101838848,101838848,102363136,102363136,102363136
19,19,54,54,0,0,0,0,52,262,262,6.474 7.018,3.614 4.819,399823.561,1290750.353,1.954,2.15,2.011,10.056,0.142,1.745,0.105,104161280,104161280,104161280,104554496,104554496,104554496
19,19,54,54,0,0,0,0,52,262,262,3.614 4.819,6.176 8.524,499756.26,1439292.077,2.345,2.524,2.419,12.096,0.129,2.111,0.127,107126784,107126784,107126784,107520000,107520000,107520000
19,19,54,54,0,0,0,0,52,262,262,6.176 8.524,2.499 4.556,599644.743,1434821.495,1.747,1.923,1.822,9.111,0.138,1.557,0.098,107237376,107237376,107237376,107630592,107630592,107630592
19,19,54,54,0,0,0,0,52,262,262,2.499 4.556,8.45 2.485,699412.924,1375549.12,1.377,1.429,1.413,7.067,0.109,1.19,0.089,114114560,114114560,114114560,114376704,114376704,114376704
19,19,54,54,0,0,0,0,52,262,262,8.45 2.485,4.841 8.715,799523.649,1200423.026,1.703,1.776,1.742,8.712,0.114,1.477,0.106,111058944,111058944,111058944,111321088,111321088,111321088
19,19,54,54,0,0,0,0,52,262,262,4.841 8.715,2.345 1.018,899350.141,1324657.254,1.876,1.99,1.926,9.632,0.165,1.634,0.095,111849472,118140928,116882636.8,112111616,118403072,117144780.8
19,19,54,54,0,0,0,0,52,262,262,2.345 1.018,8.245 7.815,999231.417,1343452.593,1.431,1.458,1.44,7.2,0.128,1.209,0.075,117137408,117137408,117137408,117399552,117399552,117399552
19,19,54,54,0,0,0,0,52,262,262,8.245 7.815,3.291 0.849,949351.889,1165719.543,1.312,1.437,1.383,6.916,0.128,1.145,0.075,117784576,117784576,117784576,118046720,118046720,118046720
19,19,54,54,0,0,0,0,52,262,262,3.291 0.849,2.277 8.421,849368.083,1300592.416,1.274,1.328,1.297,6.486,0.124,1.074,0.069,112128000,116322304,114644582.4,112521216,116715520,115037798.4
19,19,54,54,0,0,0,0,52,262,262,2.277 8.421,5.684 2.594,749553.923,1602307.419,1.206,1.251,1.223,6.115,0.078,1.05,0.061,119783424,121880576,121041715.2,120176640,122273792,121434931.2
19,19,54,54,0,0,0,0,52,262,262,5.684 2.594,7.321 8.204,649621.869,1525874.169,0.932,0.965,0.943,4.713,0.06,0.804,0.055,121602048,123699200,122860339.2,121864192,123961344,123122483.2
19,19,54,54,0,0,0,0,52,262,262,7.321 8.204,3.972 4.548,549714.221,1551522.271,1.059,1.136,1.102,5.512,0.08,0.942,0.062,122114048,124342272,123424768,122507264,124735488,123844198.4
19,19,54,54,0,0,0,0,52,262,262,3.972 4.548,6.784 1.637,449636.783,1071349.509,0.889,0.93,0.908,4.538,0.035,0.808,0.05,122847232,124948480,124108800,123109376,125210624,124370944
19,19,54,54,0,0,0,0,52,262,262,6.784 1.637,7.597 4.676,349719.925,994037.924,0.769,0.802,0.778,3.892,0.047,0.669,0.047,123273216,125370368,124531507.2,123535360,125632512,124793651.2
19,19,54,54,0,0,0,0,52,262,262,7.597 4.676,5.491 5.483,249904.596,1597092.306,0.85,0.892,0.866,4.33,0.063,0.739,0.048,124018688,124018688,124018688,124280832,124280832,124280832
19,19,54,54,0,0,0,0,52,262,262,5.491 5.483,4.973 4.235,150062.601,150062.601,0.878,0.9,0.886,4.43,0.009,0.817,0.048,123072512,127266816,123911372.8,123334656,127528960,124173516.8
