get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
0.505,36.927,5.141,0.071,0.059,0,46.47,76,76,216,216,0,0,0,0,200,1144,1144
0.494,36.376,4.666,0.064,0.059,1,42.155,76,76,216,216,0,0,0,0,200,1144,1144
0.49,37.279,5.104,0.064,0.055,2,43.403,76,76,216,216,0,0,0,0,200,1144,1144
0.491,36.266,4.613,0.066,0.056,3,42.355,76,76,216,216,0,0,0,0,200,1144,1144
0.485,34.541,4.86,0.081,0.064,4,40.61,76,76,216,216,0,0,0,0,200,1144,1144
