get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
9.629,11556.001,212.712,0.997,3.534,0,11804.958,2736,2736,7776,7776,0,0,0,0,7056,48240,48240
11.906,11580.509,235.808,1.575,4.363,1,11852.314,2736,2736,7776,7776,0,0,0,0,7056,48240,48240
11.06,11533.187,193.643,0.884,3.156,2,11766.145,2736,2736,7776,7776,0,0,0,0,7056,48240,48240
22.579,11501.133,226.976,0.876,3.951,3,11771.744,2736,2736,7776,7776,0,0,0,0,7056,48240,48240
9.281,11557.913,193.238,1.493,3.213,4,11780.761,2736,2736,7776,7776,0,0,0,0,7056,48240,48240
