obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,1.555 8.509,2.291 7.982,99990.484,145406.408,88.455,100.093,92.935,464.675,2.308,65.709,24.083,424955904,427053056,425375334.4,427053056,429150208,427472486.4
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,2.291 7.982,4.079 8.3,199982.687,251299.316,87.612,101.188,92.717,463.586,3.526,64.194,24.955,429846528,429846528,429846528,431943680,432074752,431969894.4
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,4.079 8.3,6.474 7.018,299897.156,399102.268,94.378,99.923,97.614,488.071,8.189,65.487,23.891,425967616,425967616,425967616,428064768,428064768,428064768
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,6.474 7.018,3.614 4.819,399823.561,522581.925,106.135,123.608,110.826,554.132,17.158,68.606,23.931,426414080,426418176,426414899.2,428511232,428515328,428512051.2
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,3.614 4.819,6.176 8.524,499756.26,643160.893,109.761,114.966,111.716,558.578,23.153,64.771,23.741,420249600,420249600,420249600,422346752,422346752,422346752
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,6.176 8.524,2.499 4.556,599644.743,726452.924,107.638,108.483,107.999,539.997,20.696,63.366,23.881,422756352,422756352,422756352,424853504,424853504,424853504
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,2.499 4.556,8.45 2.485,699412.924,824459.401,118.19,123.363,119.97,599.849,27.839,68.433,23.644,423194624,423194624,423194624,425291776,425291776,425291776
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,8.45 2.485,4.841 8.715,799523.649,980298.855,114.657,119.733,116.199,580.996,27.516,64.807,23.819,425852928,425852928,425852928,427950080,427950080,427950080
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,4.841 8.715,2.345 1.018,899350.141,1002526.755,116.557,121.631,117.639,588.193,30.11,63.845,23.627,426713088,426713088,426713088,428810240,428810240,428810240
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,2.345 1.018,8.245 7.815,999231.417,1189152.105,122.659,127.644,123.742,618.709,31.014,68.938,23.727,431550464,431558656,431555379.2,433647616,437850112,436169113.6
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,8.245 7.815,3.291 0.849,949351.889,1099447.412,124.967,128.315,125.838,629.188,31.389,70.718,23.668,437108736,437112832,437109555.2,443400192,443404288,443401011.2
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,3.291 0.849,2.277 8.421,849368.083,962835.72,114.38,118.647,115.473,577.365,25.815,65.921,23.682,435798016,435798016,435798016,437895168,437895168,437895168
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,2.277 8.421,5.684 2.594,749553.923,943018.809,111.918,112.435,112.218,561.089,24.266,64.272,23.623,434057216,434069504,434062131.2,436154368,436166656,436159283.2
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,5.684 2.594,7.321 8.204,649621.869,719852.958,112.421,113.801,112.894,564.472,24.648,64.482,23.712,434855936,434855936,434855936,436953088,436953088,436953088
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,7.321 8.204,3.972 4.548,549714.221,663912.531,103.604,108.114,104.745,523.726,17.204,63.809,23.679,433455104,433459200,433458380.8,439746560,439750656,439749836.8
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,3.972 4.548,6.784 1.637,449636.783,580140.727,112.475,113.066,112.806,564.028,21.415,67.671,23.671,433885184,433893376,433890918.4,440176640,440184832,440182374.4
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,6.784 1.637,7.597 4.676,349719.925,395529.994,98.527,99.124,98.783,493.917,7.015,67.77,23.955,438542336,438550528,438545612.8,440639488,440647680,440642764.8
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,7.597 4.676,5.491 5.483,249904.596,328617.865,94.223,94.959,94.416,472.082,6.575,63.662,24.138,438833152,438841344,438836428.8,440930304,440938496,440933580.8
6156,6156,17496,17496,0,0,0,0,15984,110928,110928,5.491 5.483,4.973 4.235,150062.601,181935.213,87.987,88.81,88.321,441.604,1.555,63.228,23.504,447561728,455950336,454272614.4,451756032,458047488,456789196.8
