obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,1.555 8.509,2.291 7.982,99990.484,124572.056,13.9,14.592,14.197,70.985,0.181,11.24,2.748,155373568,157474816,156239462.4,157470720,157732864,157550182.4
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,2.291 7.982,4.079 8.3,199982.687,262932.496,14.265,17.534,15.25,76.25,1.46,10.924,2.833,155889664,158253056,157229056,157986816,158253056,158120345.6
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,4.079 8.3,6.474 7.018,299897.156,431983.256,12.954,13.363,13.133,65.665,1.188,9.1,2.815,155299840,157396992,156505702.4,157396992,157396992,157396992
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,6.474 7.018,3.614 4.819,399823.561,592197.4,15.002,15.446,15.218,76.092,2.523,9.794,2.866,157315072,159543296,158625792,159412224,159543296,159490867.2
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,3.614 4.819,6.176 8.524,499756.26,705876.909,15.522,15.869,15.664,78.321,3.597,9.269,2.771,164270080,168378368,166735052.8,166367232,168378368,167573913.6
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,6.176 8.524,2.499 4.556,599644.743,809655.562,14.003,14.264,14.131,70.656,3.043,8.32,2.743,164724736,168833024,167188889.6,166821888,168833024,168027750.4
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,2.499 4.556,8.45 2.485,699412.924,1045025.974,15.854,16.095,15.982,79.908,4.699,8.418,2.834,165453824,169558016,167916339.2,167550976,169558016,168755200
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,8.45 2.485,4.841 8.715,799523.649,1129816.112,14.979,15.649,15.254,76.269,4.04,8.316,2.867,170745856,179044352,175724953.6,177037312,179044352,178241536
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,4.841 8.715,2.345 1.018,899350.141,1118249.75,16.743,16.96,16.863,84.317,4.588,9.42,2.824,175620096,181829632,178103910.4,177717248,181829632,179362201.6
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,2.345 1.018,8.245 7.815,999231.417,1316887.624,16.574,17.031,16.798,83.99,4.816,9.129,2.82,176189440,180293632,177831116.8,178286592,180293632,179089408
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,8.245 7.815,3.291 0.849,949351.889,1215036.701,16.298,16.568,16.407,82.035,4.833,8.704,2.837,170917888,173019136,172179456,170917888,175116288,173018316.8
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,3.291 0.849,2.277 8.421,849368.083,1017610.002,15.86,16.84,16.336,81.678,3.931,9.51,2.866,177733632,186122240,180283801.6,179916800,186122240,183237017.6
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,2.277 8.421,5.684 2.594,749553.923,1069362.301,16.169,16.806,16.497,82.483,3.796,9.875,2.795,180400128,182497280,181639577.6,180400128,184594432,182478438.4
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,5.684 2.594,7.321 8.204,649621.869,806630.39,16.268,18.423,17.251,86.255,3.967,10.492,2.762,187232256,189333504,188457779.2,187232256,191430656,188877209.6
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,7.321 8.204,3.972 4.548,549714.221,738786.565,14.784,15.036,14.891,74.454,2.43,9.696,2.739,185671680,187768832,186511360,187768832,187772928,187769651.2
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,3.972 4.548,6.784 1.637,449636.783,681228.555,15.183,15.809,15.478,77.391,3.548,9.131,2.774,187940864,190038016,188779724.8,190038016,190038016,190038016
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,6.784 1.637,7.597 4.676,349719.925,479228.725,13.373,13.487,13.421,67.105,1.245,9.471,2.681,190451712,192548864,191290572.8,192548864,192548864,192548864
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,7.597 4.676,5.491 5.483,249904.596,365922.446,12.849,12.915,12.877,64.386,0.919,9.268,2.669,192880640,194977792,194121728,194891776,194977792,194960588.8
1216,1216,3456,3456,0,0,0,0,3104,19106,19106,5.491 5.483,4.973 4.235,150062.601,217463.405,12.236,12.516,12.424,62.118,0.229,9.493,2.681,191004672,193101824,192244940.8,193011712,193101824,193083801.6
