obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,1.555 8.509,2.291 7.982,99990.484,167883.855,57.641,69.858,62.49,312.448,1.498,44.207,15.972,323235840,323235840,323235840,325332992,325332992,325332992
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,2.291 7.982,4.079 8.3,199982.687,311762.486,59.79,63.351,61.304,306.518,3.45,41.868,15.943,328151040,328298496,328239513.6,330248192,330395648,330362880
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,4.079 8.3,6.474 7.018,299897.156,433183.064,63.541,63.873,63.657,318.287,5.492,42.881,15.238,328531968,328531968,328531968,330629120,330629120,330629120
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,6.474 7.018,3.614 4.819,399823.561,529576.779,68.633,77.231,71.403,357.017,10.825,44.209,15.263,324653056,324653056,324653056,330944512,330944512,330944512
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,3.614 4.819,6.176 8.524,499756.26,662573.193,70.995,71.361,71.152,355.758,14.704,41.258,15.142,329166848,329170944,329170124.8,331264000,331268096,331267276.8
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,6.176 8.524,2.499 4.556,599644.743,782194.922,68.14,69.276,68.412,342.06,13.006,40.219,15.139,333783040,333787136,333783859.2,335880192,335884288,335881011.2
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,2.499 4.556,8.45 2.485,699412.924,990904.687,78.402,79.472,78.726,393.631,19.927,43.385,15.359,334159872,334159872,334159872,336257024,336257024,336257024
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,8.45 2.485,4.841 8.715,799523.649,1121281.456,76.815,77.033,76.963,384.813,18.12,43.624,15.163,335032320,335036416,335033139.2,337129472,337133568,337130291.2
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,4.841 8.715,2.345 1.018,899350.141,1107138.304,76.933,77.163,77.061,385.303,20.272,41.626,15.107,335876096,335880192,335878553.6,342167552,342171648,342170009.6
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,2.345 1.018,8.245 7.815,999231.417,1341632.191,78.23,79.319,78.517,392.583,20.758,42.558,15.139,340918272,340918272,340918272,343015424,343015424,343015424
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,8.245 7.815,3.291 0.849,949351.889,1215771.755,79.544,80.392,79.836,399.179,20.848,43.671,15.258,332152832,334225408,333810892.8,334249984,336322560,335493529.6
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,3.291 0.849,2.277 8.421,849368.083,1012860.412,72.831,72.935,72.895,364.475,16.34,41.348,15.154,332427264,332431360,332429721.6,334524416,334528512,334526873.6
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,2.277 8.421,5.684 2.594,749553.923,1040382.746,72.125,73.161,72.413,362.066,16.494,40.73,15.131,337313792,337313792,337313792,339410944,339410944,339410944
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,5.684 2.594,7.321 8.204,649621.869,755665.728,73.854,74.116,73.986,369.932,15.74,43.001,15.196,337920000,337920000,337920000,340017152,340017152,340017152
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,7.321 8.204,3.972 4.548,549714.221,705616.867,68.51,68.838,68.677,343.384,10.969,42.555,15.105,338432000,338436096,338435276.8,340529152,340533248,340532428.8
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,3.972 4.548,6.784 1.637,449636.783,634413.79,72.214,72.272,72.248,361.239,13.935,43.109,15.159,338862080,338862080,338862080,340959232,340959232,340959232
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,6.784 1.637,7.597 4.676,349719.925,420547.08,64.494,65.517,64.832,324.159,4.791,44.696,15.305,310247424,310247424,310247424,312344576,312344576,312344576
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,7.597 4.676,5.491 5.483,249904.596,344202.895,64.345,65.138,64.567,322.836,4.019,45.374,15.139,306515968,306515968,306515968,312807424,312807424,312807424
4864,4864,13824,13824,0,0,0,0,12352,77034,77034,5.491 5.483,4.973 4.235,150062.601,180842.763,59,59.995,59.244,296.221,0.991,43.136,15.086,319254528,323448832,322609971.2,321351680,325545984,324707123.2
