obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
76,76,216,216,0,0,0,0,200,1144,1144,1.555 8.509,2.291 7.982,99990.484,204232.374,2.602,2.764,2.661,13.303,0.019,2.341,0.278,97353728,99450880,98612019.2,98009088,100106240,99267379.2
76,76,216,216,0,0,0,0,200,1144,1144,2.291 7.982,4.079 8.3,199982.687,742220.165,2.594,3.063,2.713,13.566,0.237,2.178,0.274,100179968,100179968,100179968,100704256,100704256,100704256
76,76,216,216,0,0,0,0,200,1144,1144,4.079 8.3,6.474 7.018,299897.156,490859.287,2.632,2.77,2.68,13.401,0.177,2.2,0.277,103825408,103825408,103825408,104349696,104349696,104349696
76,76,216,216,0,0,0,0,200,1144,1144,6.474 7.018,3.614 4.819,399823.561,506351.564,3.179,5.181,3.656,18.278,0.109,3.219,0.292,106246144,106508288,106351001.6,106901504,107294720,107085004.8
76,76,216,216,0,0,0,0,200,1144,1144,3.614 4.819,6.176 8.524,499756.26,523800.54,2.303,2.539,2.388,11.941,0.212,1.961,0.177,107491328,111685632,110558412.8,108277760,112340992,111528345.6
76,76,216,216,0,0,0,0,200,1144,1144,6.176 8.524,2.499 4.556,599644.743,784317.505,2.293,2.581,2.404,12.022,0.381,1.818,0.173,110424064,110424064,110424064,111079424,111079424,111079424
76,76,216,216,0,0,0,0,200,1144,1144,2.499 4.556,8.45 2.485,699412.924,935182.687,2.904,2.984,2.95,14.752,0.552,2.191,0.173,108822528,108822528,108822528,109477888,109477888,109477888
76,76,216,216,0,0,0,0,200,1144,1144,8.45 2.485,4.841 8.715,799523.649,1188034.526,2.788,2.91,2.849,14.245,0.549,2.05,0.218,114442240,116539392,116119142.4,115097600,117194752,116774502.4
76,76,216,216,0,0,0,0,200,1144,1144,4.841 8.715,2.345 1.018,899350.141,1278964.16,3.011,3.145,3.088,15.44,0.604,2.286,0.171,115646464,117743616,116903936,116301824,118398976,117559296
76,76,216,216,0,0,0,0,200,1144,1144,2.345 1.018,8.245 7.815,999231.417,1292638.156,2.68,2.891,2.797,13.983,0.554,2.05,0.165,116596736,116727808,116623769.6,117252096,117383168,117279129.6
76,76,216,216,0,0,0,0,200,1144,1144,8.245 7.815,3.291 0.849,949351.889,1194991.042,2.027,2.21,2.127,10.636,0.505,1.447,0.153,117645312,117776384,117697740.8,118300672,118431744,118353100.8
76,76,216,216,0,0,0,0,200,1144,1144,3.291 0.849,2.277 8.421,849368.083,934011.899,1.647,1.739,1.705,8.526,0.21,1.333,0.142,122761216,122761216,122761216,123285504,123285504,123285504
76,76,216,216,0,0,0,0,200,1144,1144,2.277 8.421,5.684 2.594,749553.923,901391.492,2.018,2.108,2.047,10.234,0.164,1.722,0.145,117321728,121516032,118999449.6,117977088,122171392,119654809.6
76,76,216,216,0,0,0,0,200,1144,1144,5.684 2.594,7.321 8.204,649621.869,702186.054,2.048,2.167,2.103,10.515,0.157,1.782,0.149,119783424,119783424,119783424,120569856,120569856,120569856
76,76,216,216,0,0,0,0,200,1144,1144,7.321 8.204,3.972 4.548,549714.221,719666.179,1.961,1.995,1.978,9.888,0.115,1.697,0.151,120283136,122380288,121541427.2,120938496,123035648,122196787.2
76,76,216,216,0,0,0,0,200,1144,1144,3.972 4.548,6.784 1.637,449636.783,581875.727,2.171,2.191,2.182,10.912,0.119,1.895,0.148,124878848,124878848,124878848,125665280,125665280,125665280
76,76,216,216,0,0,0,0,200,1144,1144,6.784 1.637,7.597 4.676,349719.925,595192.357,1.908,1.983,1.939,9.697,0.076,1.7,0.148,125243392,125243392,125243392,125898752,125898752,125898752
76,76,216,216,0,0,0,0,200,1144,1144,7.597 4.676,5.491 5.483,249904.596,341905.395,2.048,2.053,2.05,10.25,0.054,1.832,0.147,125595648,125595648,125595648,126382080,126382080,126382080
76,76,216,216,0,0,0,0,200,1144,1144,5.491 5.483,4.973 4.235,150062.601,150062.601,2.18,2.246,2.211,11.055,0.017,2.032,0.149,125800448,125800448,125800448,126586880,126586880,126586880
