obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
304,304,864,864,0,0,0,0,784,4728,4728,1.555 8.509,2.291 7.982,99990.484,345521.27,3.281,3.717,3.491,17.455,0.211,2.667,0.584,263929856,263929856,263929856,263929856,263929856,263929856
304,304,864,864,0,0,0,0,784,4728,4728,2.291 7.982,4.079 8.3,199982.687,317145.512,3.575,3.652,3.619,18.094,0.387,2.541,0.663,271257600,271278080,271261696,271257600,271278080,271261696
304,304,864,864,0,0,0,0,784,4728,4728,4.079 8.3,6.474 7.018,299897.156,540432.637,5.099,8.179,5.741,28.706,1.309,3.863,0.54,271511552,271511552,271511552,271511552,271511552,271511552
304,304,864,864,0,0,0,0,784,4728,4728,6.474 7.018,3.614 4.819,399823.561,518986.092,6.951,7.093,7.024,35.119,0.89,5.514,0.588,272478208,278904832,277119795.2,272478208,278904832,277566259.2
304,304,864,864,0,0,0,0,784,4728,4728,3.614 4.819,6.176 8.524,499756.26,608912.894,6.587,6.707,6.662,33.309,1.36,4.731,0.543,277848064,283865088,280309760,277848064,284127232,280362188.8
304,304,864,864,0,0,0,0,784,4728,4728,6.176 8.524,2.499 4.556,599644.743,745944.067,5.506,6.137,5.841,29.207,1.387,3.828,0.598,280596480,282824704,282321715.2,282681344,282824704,282767360
304,304,864,864,0,0,0,0,784,4728,4728,2.499 4.556,8.45 2.485,699412.924,1002111.366,5.913,6.242,6.014,30.069,1.963,3.493,0.53,281444352,285638656,284796518.4,283541504,285769728,285242163.2
304,304,864,864,0,0,0,0,784,4728,4728,8.45 2.485,4.841 8.715,799523.649,1176648.588,4.476,4.572,4.53,22.65,0.956,3.02,0.531,289181696,291409920,290518630.4,289181696,291409920,290518630.4
304,304,864,864,0,0,0,0,784,4728,4728,4.841 8.715,2.345 1.018,899350.141,1083718.288,4.45,4.648,4.502,22.509,0.942,2.978,0.557,284250112,286347264,285927014.4,286343168,286347264,286346444.8
304,304,864,864,0,0,0,0,784,4728,4728,2.345 1.018,8.245 7.815,999231.417,1239770.502,4.456,4.703,4.564,22.82,1.057,2.921,0.562,282533888,284631040,284208332.8,284614656,284631040,284627763.2
304,304,864,864,0,0,0,0,784,4728,4728,8.245 7.815,3.291 0.849,949351.889,1275459.906,4.359,5.038,4.538,22.689,1.086,2.871,0.56,283242496,285339648,284920217.6,285339648,285339648,285339648
304,304,864,864,0,0,0,0,784,4728,4728,3.291 0.849,2.277 8.421,849368.083,1116481.572,4.215,4.427,4.267,21.335,0.861,2.839,0.547,287862784,289959936,289539686.4,289955840,289959936,289959116.8
304,304,864,864,0,0,0,0,784,4728,4728,2.277 8.421,5.684 2.594,749553.923,1132636.888,4.422,4.701,4.504,22.52,0.839,3.082,0.562,288595968,290693120,290270412.8,290676736,290693120,290689843.2
304,304,864,864,0,0,0,0,784,4728,4728,5.684 2.594,7.321 8.204,649621.869,807032.119,4.446,4.672,4.538,22.691,0.782,3.136,0.601,287117312,293408768,291731046.4,287117312,295505920,292569907.2
304,304,864,864,0,0,0,0,784,4728,4728,7.321 8.204,3.972 4.548,549714.221,769428.646,4.109,4.153,4.121,20.607,0.521,3.061,0.52,296042496,300236800,298139648,296042496,300236800,298139648
304,304,864,864,0,0,0,0,784,4728,4728,3.972 4.548,6.784 1.637,449636.783,636403.529,4.517,4.763,4.617,23.085,0.622,3.379,0.599,298250240,304541696,302863974.4,300347392,304541696,303702835.2
304,304,864,864,0,0,0,0,784,4728,4728,6.784 1.637,7.597 4.676,349719.925,468903.975,4.293,4.321,4.304,21.518,0.261,3.516,0.51,296505344,300699648,298617241.6,296505344,300699648,298617241.6
304,304,864,864,0,0,0,0,784,4728,4728,7.597 4.676,5.491 5.483,249904.596,277211.394,3.935,3.99,3.961,19.806,0.102,3.324,0.519,288673792,292950016,292092313.6,288673792,292950016,292092313.6
304,304,864,864,0,0,0,0,784,4728,4728,5.491 5.483,4.973 4.235,150062.601,152218.791,3.963,4.007,3.987,19.936,0.027,3.418,0.528,290775040,292872192,292452761.6,290775040,292872192,292452761.6
