get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
1.004,171.404,9.831,0.121,0.125,0,187.065,304,304,864,864,0,0,0,0,784,4728,4728
1.028,172.064,9.515,0.121,0.106,1,184.411,304,304,864,864,0,0,0,0,784,4728,4728
1.023,171.595,9.475,0.116,0.108,2,184.122,304,304,864,864,0,0,0,0,784,4728,4728
1.023,173.102,9.281,0.114,0.116,3,184.882,304,304,864,864,0,0,0,0,784,4728,4728
1.034,171.683,9.586,0.119,0.103,4,183.866,304,304,864,864,0,0,0,0,784,4728,4728
