get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
29.757,91340.685,536.996,17.042,3.492,0,91977.28,7600,7600,21600,21600,0,0,0,0,19280,122632,122632
29.891,93883.919,640.296,16.198,3.655,1,94620.156,7600,7600,21600,21600,0,0,0,0,19280,122632,122632
32.524,91723.712,629.351,13.176,3.795,2,92458.206,7600,7600,21600,21600,0,0,0,0,19280,122632,122632
42.978,94946.547,564.134,3.212,3.736,3,95616.196,7600,7600,21600,21600,0,0,0,0,19280,122632,122632
29.948,91898.159,533.366,17.76,3.517,4,92525.226,7600,7600,21600,21600,0,0,0,0,19280,122632,122632
