obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
684,684,1944,1944,0,0,0,0,1776,11280,11280,1.555 8.509,2.291 7.982,99990.484,171991.278,8.621,21.225,11.324,56.619,0.228,9.774,1.291,189775872,193970176,192021299.2,191918080,193970176,192870809.6
684,684,1944,1944,0,0,0,0,1776,11280,11280,2.291 7.982,4.079 8.3,199982.687,266488.701,10.137,11.33,10.505,52.523,0.559,8.454,1.462,192651264,196980736,195196518.4,194793472,196980736,196078796.8
684,684,1944,1944,0,0,0,0,1776,11280,11280,4.079 8.3,6.474 7.018,299897.156,457533.647,9.923,10.812,10.296,51.48,1.69,7.251,1.324,193273856,197603328,195897753.6,195416064,197603328,196753817.6
684,684,1944,1944,0,0,0,0,1776,11280,11280,6.474 7.018,3.614 4.819,399823.561,499328.519,11.942,12.596,12.187,60.934,2.152,8.647,1.354,194195456,198656000,196845568,196337664,198656000,197754060.8
684,684,1944,1944,0,0,0,0,1776,11280,11280,3.614 4.819,6.176 8.524,499756.26,574771.988,9.979,10.766,10.341,51.703,1.561,7.408,1.335,196956160,203378688,200416460.8,199184384,203378688,201299558.4
684,684,1944,1944,0,0,0,0,1776,11280,11280,6.176 8.524,2.499 4.556,599644.743,721354.257,8.383,9.168,8.659,43.297,1.655,5.68,1.294,199966720,204165120,202485760,202108928,204165120,203341824
684,684,1944,1944,0,0,0,0,1776,11280,11280,2.499 4.556,8.45 2.485,699412.924,950485.703,9.256,9.945,9.495,47.476,2.635,5.562,1.274,200732672,205582336,203642470.4,202874880,205582336,204499353.6
684,684,1944,1944,0,0,0,0,1776,11280,11280,8.45 2.485,4.841 8.715,799523.649,1081461.454,8.513,8.909,8.697,43.484,2.409,4.992,1.272,204476416,208674816,206995456,206618624,208674816,207851520
684,684,1944,1944,0,0,0,0,1776,11280,11280,4.841 8.715,2.345 1.018,899350.141,1199372.584,9.23,9.576,9.31,46.551,2.752,5.259,1.274,205946880,210141184,207624601.6,205946880,210141184,208050585.6
684,684,1944,1944,0,0,0,0,1776,11280,11280,2.345 1.018,8.245 7.815,999231.417,1417541.21,10.072,10.52,10.235,51.174,2.821,6.078,1.304,204300288,212688896,210591744,204300288,212688896,211011174.4
684,684,1944,1944,0,0,0,0,1776,11280,11280,8.245 7.815,3.291 0.849,949351.889,1178414.87,9.892,10.285,10.117,50.585,2.609,6.176,1.305,217976832,228515840,223050956.8,220123136,228515840,224319897.6
684,684,1944,1944,0,0,0,0,1776,11280,11280,3.291 0.849,2.277 8.421,849368.083,934918.722,9.365,9.904,9.51,47.548,2.008,6.127,1.351,218390528,222584832,220889088,220442624,222584832,221727948.8
684,684,1944,1944,0,0,0,0,1776,11280,11280,2.277 8.421,5.684 2.594,749553.923,1017155.668,9.805,10.07,9.895,49.476,2.183,6.388,1.301,225390592,227487744,227050291.2,227442688,227487744,227469721.6
684,684,1944,1944,0,0,0,0,1776,11280,11280,5.684 2.594,7.321 8.204,649621.869,882069.323,10.405,10.712,10.486,52.432,2.217,6.941,1.304,221609984,227901440,226205696,221609984,227901440,226625126.4
684,684,1944,1944,0,0,0,0,1776,11280,11280,7.321 8.204,3.972 4.548,549714.221,842125.867,10.306,10.694,10.413,52.063,1.802,7.283,1.302,224260096,228454400,226357248,224260096,228454400,226776678.4
684,684,1944,1944,0,0,0,0,1776,11280,11280,3.972 4.548,6.784 1.637,449636.783,558489.187,9.863,10.326,9.997,49.985,1.065,7.613,1.297,224518144,228712448,227436134.4,224518144,228712448,227855564.8
684,684,1944,1944,0,0,0,0,1776,11280,11280,6.784 1.637,7.597 4.676,349719.925,429054.541,10.053,10.4,10.141,50.705,0.617,8.201,1.303,224788480,231079936,227724492.8,224788480,231079936,228143923.2
684,684,1944,1944,0,0,0,0,1776,11280,11280,7.597 4.676,5.491 5.483,249904.596,428943.86,9.688,10.286,9.866,49.329,0.797,7.69,1.357,225345536,229539840,228263526.4,225345536,229539840,228682956.8
684,684,1944,1944,0,0,0,0,1776,11280,11280,5.491 5.483,4.973 4.235,150062.601,233153.111,7.958,8.243,8.039,40.194,0.179,6.553,1.289,225521664,231768064,228448665.6,225521664,231768064,228868096
