obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,1.555 8.509,2.291 7.982,99990.484,188691.816,19.916,73.219,33.644,168.222,3.116,24.609,5.057,192335872,200851456,194933555.2,196657152,202952704,198786252.8
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,2.291 7.982,4.079 8.3,199982.687,262382.648,19.057,21.267,20.44,102.2,0.78,15.03,4.601,189149184,199634944,195833856,195440640,199634944,197931008
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,4.079 8.3,6.474 7.018,299897.156,450843.995,20.036,20.628,20.326,101.63,1.96,14.07,4.266,189497344,199856128,194085683.2,195788800,199856128,197441126.4
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,6.474 7.018,3.614 4.819,399823.561,536827.18,21.594,22.423,21.851,109.257,3.628,13.818,4.328,189947904,200306688,196607180.8,196239360,200306688,198704332.8
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,3.614 4.819,6.176 8.524,499756.26,650098.997,22.489,22.917,22.625,113.123,5.258,12.894,4.44,194711552,200880128,196786585.6,196808704,200880128,198464307.2
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,6.176 8.524,2.499 4.556,599644.743,854616.097,23.088,23.289,23.201,116.007,5.533,13.252,4.383,195194880,197296128,196037017.6,197292032,197296128,197295308.8
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,2.499 4.556,8.45 2.485,699412.924,974239.461,24.035,24.427,24.315,121.573,6.95,12.926,4.401,195915776,198012928,196335206.4,198012928,198012928,198012928
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,8.45 2.485,4.841 8.715,799523.649,1103433.577,23.245,23.569,23.402,117.009,6.892,12.109,4.364,194633728,196734976,196312268.8,194633728,198832128,197151129.6
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,4.841 8.715,2.345 1.018,899350.141,1071309.669,24.343,24.495,24.416,122.078,7.219,12.798,4.363,199458816,201555968,201136537.6,199458816,203653120,201975398.4
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,2.345 1.018,8.245 7.815,999231.417,1279300.885,24.944,25.199,25.08,125.398,7.875,12.751,4.414,204300288,208494592,206791475.2,204300288,210591744,208050585.6
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,8.245 7.815,3.291 0.849,949351.889,1198757.73,24.053,24.202,24.117,120.587,7.663,12.055,4.361,209920000,214114304,212805222.4,209920000,216211456,213644083.2
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,3.291 0.849,2.277 8.421,849368.083,1047665.236,23.497,24.051,23.658,118.289,6.573,12.654,4.396,208363520,214654976,211273318.4,210456576,216752128,212951040
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,2.277 8.421,5.684 2.594,749553.923,1085230.857,23.469,23.699,23.598,117.992,6.378,12.797,4.384,202993664,205090816,204671385.6,202993664,207187968,205510246.4
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,5.684 2.594,7.321 8.204,649621.869,862359.501,25.27,25.421,25.339,126.694,6.948,13.522,4.835,213880832,213880832,213880832,215977984,215977984,215977984
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,7.321 8.204,3.972 4.548,549714.221,685832.927,21.884,22.929,22.122,110.612,3.936,13.803,4.354,208134144,210231296,209392435.2,208134144,212328448,210231296
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,3.972 4.548,6.784 1.637,449636.783,658221.268,23.955,24.163,24.06,120.301,5.443,14.206,4.379,208650240,210747392,210327961.6,208650240,212844544,211586252.8
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,6.784 1.637,7.597 4.676,349719.925,414186.396,20.077,21.176,20.608,103.04,1.821,14.262,4.501,207802368,220389376,216613683.2,214097920,222486528,219131084.8
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,7.597 4.676,5.491 5.483,249904.596,403802.212,19.116,19.549,19.288,96.442,1.718,13.343,4.203,220618752,226910208,223135334.4,222715904,226910208,224393625.6
1900,1900,5400,5400,0,0,0,0,4840,30608,30608,5.491 5.483,4.973 4.235,150062.601,206731.166,17,17.942,17.275,86.375,0.318,12.83,4.106,218923008,221020160,220181299.2,218923008,223117312,221439590.4
