get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
7.686,5316.945,150.061,0.817,1.393,0,5499.915,1900,1900,5400,5400,0,0,0,0,4840,30608,30608
7.783,5316.428,132.632,0.943,1.368,1,5471.429,1900,1900,5400,5400,0,0,0,0,4840,30608,30608
8.93,5302.01,147.806,0.806,1.377,2,5488.252,1900,1900,5400,5400,0,0,0,0,4840,30608,30608
20.531,5317.783,128.352,0.943,1.474,3,5479.284,1900,1900,5400,5400,0,0,0,0,4840,30608,30608
6.775,5334.014,145.499,1.373,1.377,4,5508.097,1900,1900,5400,5400,0,0,0,0,4840,30608,30608
