get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
2.473,820.738,34.033,0.348,0.328,0,876.702,684,684,1944,1944,0,0,0,0,1776,11280,11280
2.435,822.097,34.088,0.393,0.295,1,875.426,684,684,1944,1944,0,0,0,0,1776,11280,11280
2.532,821.214,34.054,0.339,0.31,2,873.661,684,684,1944,1944,0,0,0,0,1776,11280,11280
2.552,820.868,33.295,0.321,0.336,3,872.551,684,684,1944,1944,0,0,0,0,1776,11280,11280
2.707,821.856,33.812,0.382,0.284,4,875.016,684,684,1944,1944,0,0,0,0,1776,11280,11280
