obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,1.555 8.509,2.291 7.982,99990.484,158627.498,85.032,92.082,87.208,436.042,1.937,60.517,23.942,476655616,478789632,477084057.6,478752768,480849920,479173836.8
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,2.291 7.982,4.079 8.3,199982.687,272969.017,87.941,97.236,90.44,452.201,4.386,61.493,24.514,481325056,481325056,481325056,483422208,483422208,483422208
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,4.079 8.3,6.474 7.018,299897.156,436014.794,96.914,97.609,97.223,486.117,9.96,63.566,23.648,478584832,478584832,478584832,480681984,480681984,480681984
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,6.474 7.018,3.614 4.819,399823.561,514483.211,102.617,117.772,106.054,530.271,16.196,65.278,23.445,478744576,478752768,478749491.2,485036032,485044224,485040947.2
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,3.614 4.819,6.176 8.524,499756.26,625737.344,108.375,109.236,108.751,543.754,22.097,63.158,23.445,479072256,479072256,479072256,485363712,485363712,485363712
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,6.176 8.524,2.499 4.556,599644.743,759556.429,106.628,108.461,107.381,536.906,21.151,62.889,23.287,479444992,479444992,479444992,485736448,485736448,485736448
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,2.499 4.556,8.45 2.485,699412.924,973444.555,118.741,120.805,119.607,598.037,32.915,63.119,23.514,484028416,484028416,484028416,486125568,486125568,486125568
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,8.45 2.485,4.841 8.715,799523.649,1102060.695,114.06,115.016,114.522,572.608,29.386,61.717,23.356,482824192,482824192,482824192,489115648,489115648,489115648
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,4.841 8.715,2.345 1.018,899350.141,1049947.766,118.826,119.917,119.215,596.075,33.87,61.885,23.402,483614720,483618816,483615539.2,485711872,485715968,485712691.2
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,2.345 1.018,8.245 7.815,999231.417,1278796.497,121.992,123.314,122.694,613.47,36.469,62.603,23.553,480071680,480075776,480074956.8,482168832,482172928,482172108.8
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,8.245 7.815,3.291 0.849,949351.889,1248070.829,121.568,122.511,122.186,610.93,36.854,61.954,23.309,485855232,485855232,485855232,487952384,487952384,487952384
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,3.291 0.849,2.277 8.421,849368.083,984357.769,109.462,110.012,109.739,548.693,24.747,61.621,23.317,471269376,471277568,471275929.6,477560832,477569024,477567385.6
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,2.277 8.421,5.684 2.594,749553.923,1031938.851,111.373,112.168,111.784,558.921,26.718,61.631,23.372,471920640,471932928,471923097.6,478212096,478224384,478214553.6
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,5.684 2.594,7.321 8.204,649621.869,761200.526,109.912,110.726,110.321,551.603,25.298,61.626,23.342,472473600,472481792,472480153.6,478765056,478773248,478771609.6
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,7.321 8.204,3.972 4.548,549714.221,699069.159,104.825,105.699,105.389,526.946,19.609,62.498,23.228,477143040,477147136,477143859.2,479240192,479244288,479241011.2
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,3.972 4.548,6.784 1.637,449636.783,671268.47,113.438,114.38,113.673,568.366,25.823,64.294,23.505,469180416,469184512,469181235.2,471277568,471281664,471278387.2
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,6.784 1.637,7.597 4.676,349719.925,423162.127,96.409,97.384,97.005,485.023,8.654,64.962,23.347,473706496,473706496,473706496,475803648,475803648,475803648
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,7.597 4.676,5.491 5.483,249904.596,355230.097,95.532,95.896,95.641,478.206,7.485,64.777,23.336,469798912,469807104,469801369.6,471896064,471904256,471898521.6
7600,7600,21600,21600,0,0,0,0,19280,122632,122632,5.491 5.483,4.973 4.235,150062.601,168734.288,88.746,89.02,88.889,444.445,1.524,64.094,23.235,470065152,470069248,470068428.8,472162304,472166400,472165580.8
