obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,1.555 8.509,2.291 7.982,99990.484,129415.97,165.02,169.089,166.708,833.538,2.24,119.71,43.847,718290944,718422016,718345830.4,728776704,728907776,728881561.6
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,2.291 7.982,4.079 8.3,199982.687,213738.712,166.539,175.503,168.883,844.417,4.954,119.379,44.506,725307392,725311488,725309849.6,735793152,735797248,735795609.6
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,4.079 8.3,6.474 7.018,299897.156,406170.964,171.478,172.592,171.936,859.681,15.142,112.965,43.777,719069184,719069184,719069184,729554944,729554944,729554944
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,6.474 7.018,3.614 4.819,399823.561,523441.286,186.057,200.001,189.094,945.472,27.653,116.753,43.561,723533824,723664896,723560038.4,725630976,725762048,725657190.4
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,3.614 4.819,6.176 8.524,499756.26,608951.834,192.984,193.272,193.153,965.764,35.937,113.479,43.683,722149376,724221952,722978406.4,724246528,726319104,725075558.4
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,6.176 8.524,2.499 4.556,599644.743,725925.365,190.062,190.439,190.224,951.121,35.655,110.972,43.538,720494592,720494592,720494592,726786048,726786048,726786048
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,2.499 4.556,8.45 2.485,699412.924,850406.93,206.393,206.846,206.611,1033.055,47.58,115.175,43.788,720654336,720670720,720666624,726958080,731140096,727796940.8
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,8.45 2.485,4.841 8.715,799523.649,1017877.221,204.847,206.025,205.258,1026.292,47.871,113.725,43.599,704552960,708222976,705286963.2,710844416,714514432,711578419.2
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,4.841 8.715,2.345 1.018,899350.141,1027702.049,212.152,212.36,212.283,1061.416,51.782,116.511,43.921,708968448,708968448,708968448,719454208,719454208,719454208
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,2.345 1.018,8.245 7.815,999231.417,1236433.796,216.078,217.152,216.555,1082.777,55.071,117.259,44.15,713965568,713973760,713971302.4,720257024,720265216,720262758.4
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,8.245 7.815,3.291 0.849,949351.889,1154424.062,218.776,220.149,219.426,1097.128,55.735,119.377,44.237,719556608,719556608,719556608,725848064,725848064,725848064
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,3.291 0.849,2.277 8.421,849368.083,916348.429,203.075,204.202,203.64,1018.202,39.649,119.906,44.017,720183296,720183296,720183296,726474752,726474752,726474752
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,2.277 8.421,5.684 2.594,749553.923,972486.484,206.798,207.587,207.163,1035.813,44.633,118.348,44.122,718811136,718811136,718811136,725102592,725102592,725102592
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,5.684 2.594,7.321 8.204,649621.869,730600.963,202.606,203.96,203.252,1016.26,41.485,117.741,43.968,723255296,723255296,723255296,729546752,729546752,729546752
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,7.321 8.204,3.972 4.548,549714.221,702858.983,189.872,190.762,190.358,951.79,33.138,113.352,43.805,719683584,719687680,719684403.2,725975040,725979136,725975859.2
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,3.972 4.548,6.784 1.637,449636.783,605562.62,194.658,195.653,194.991,974.955,34.017,117.194,43.727,720146432,720146432,720146432,726437888,726437888,726437888
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,6.784 1.637,7.597 4.676,349719.925,405393.313,174.291,174.639,174.441,872.204,12.256,118.569,43.568,720949248,720957440,720954163.2,727240704,727248896,727245619.2
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,7.597 4.676,5.491 5.483,249904.596,328822.783,171.483,171.714,171.616,858.08,10.63,117.343,43.597,721231872,721240064,721236787.2,731717632,731725824,731722547.2
10944,10944,31104,31104,0,0,0,0,28320,194966,194966,5.491 5.483,4.973 4.235,150062.601,182833.088,166.153,166.474,166.364,831.82,2.803,120.057,43.467,721412096,721420288,721417011.2,731897856,731906048,731902771.2
