obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.943 53.569,9.969 53.585,2496.971,2772.466,958.623,980.667,968.999,4844.996,415.546,412.996,139.383,2474684416,2707808256,2640188211.2,2476650496,2701008896,2610091622.4
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.969 53.585,9.947 53.568,2301.611,2502.225,945.562,971.642,957.696,4788.48,395.034,434.467,127.529,2424262656,2467278848,2434043904,2429632512,2471211008,2437949849.6
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.947 53.568,9.97 53.583,2195.388,2487.858,839.956,865.736,846.059,4230.293,333.396,344.728,167.279,1574391808,1599430656,1587930726.4,1578192896,1601789952,1588060160
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.97 53.583,9.947 53.57,2095.063,2415.32,1011.54,1025.019,1017.337,5086.684,331.771,522.566,161.149,1578459136,1579687936,1578735206.4,1582178304,1582399488,1582326579.2
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.947 53.57,9.967 53.583,2001.624,2203.64,1389.267,1402.326,1395.844,6979.222,419.314,829.561,146.293,1575886848,1582178304,1578811392,1581883392,1587367936,1585168384
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.967 53.583,9.944 53.573,1901.386,2131.723,1194.407,1203.835,1199.043,5995.216,387.163,673.34,127.024,1578500096,1580503040,1580072140.8,1584566272,1586364416,1585996595.2
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.944 53.573,9.965 53.583,1796.425,1977.171,897.253,915.112,902.776,4513.879,313.142,438.04,151.122,1571790848,1572089856,1571926016,1575505920,1575776256,1575682867.2
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.965 53.583,9.96 53.568,1697.678,1951.88,863.261,868.06,864.98,4324.9,281.935,489.628,92.931,1566380032,1567744000,1567132057.6,1566380032,1567744000,1567132057.6
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.96 53.568,9.948 53.581,1602.868,1851.459,905.545,924.598,912.594,4562.971,275.609,544.034,92.51,1566806016,1567109120,1567048499.2,1566806016,1567109120,1567048499.2
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.948 53.581,9.963 53.571,1497.617,1756.37,783.475,786.48,785.037,3925.185,296.529,396.468,91.668,1567268864,1567715328,1567626035.2,1567268864,1567715328,1567626035.2
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.963 53.571,9.954 53.581,1297.274,1552.436,639.61,644.479,642.928,3214.642,238.873,312.81,90.819,1568006144,1568137216,1568032358.4,1568006144,1568137216,1568032358.4
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.954 53.581,9.964 53.572,1240.606,1663.255,634.647,641.771,637.47,3187.352,307.085,239.158,90.869,1568636928,1568636928,1568636928,1568636928,1568636928,1568636928
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.964 53.572,9.948 53.577,1193.542,1588.501,568.962,569.995,569.275,2846.373,213.507,264.514,90.903,1568964608,1568964608,1568964608,1568964608,1568964608,1568964608
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.948 53.577,9.963 53.571,1153.15,1410.647,734.257,741.204,738.04,3690.199,288.797,357.659,91.318,1572323328,1572331520,1572327424,1572323328,1572331520,1572327424
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.963 53.571,9.948 53.575,1098.082,1239.415,875.428,892.682,882.202,4411.01,187.003,601.179,93.56,1572466688,1572470784,1572469145.6,1572466688,1572470784,1572469145.6
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.948 53.575,9.962 53.58,1045.132,1217.764,934.813,944.854,940.777,4703.885,270.072,576.443,94.019,1572700160,1572700160,1572700160,1572700160,1572700160,1572700160
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.962 53.58,9.956 53.572,1003.623,1142.994,898.578,904.363,900.99,4504.952,155.83,650.556,94.351,1574944768,1578930176,1578133094.4,1574944768,1578930176,1578133094.4
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.956 53.572,9.949 53.579,949.586,1104.009,1207.111,1222.576,1213.843,6069.214,228.298,889.991,95.201,1572831232,1575129088,1574507315.2,1574797312,1575129088,1574900531.2
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.949 53.579,9.963 53.579,899.769,1071.609,914.735,922.056,917.633,4588.165,184.512,638.526,94.396,1570988032,1571291136,1571227238.4,1570988032,1571291136,1571227238.4
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.963 53.579,9.957 53.572,849.955,874.751,1047.366,1291.957,1103.389,5516.943,75.942,931.16,96.027,1573548032,1573556224,1573552947.2,1573548032,1573556224,1573552947.2
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.957 53.572,9.954 53.579,799.121,1188.373,1245.696,1260.806,1251.373,6256.865,257.946,824.04,168.997,1576595456,1577754624,1576833843.2,1581162496,1581322240,1581251788.8
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.954 53.579,9.951 53.573,749.167,1062.11,760.652,773.59,766.465,3832.327,150.067,521.643,94.44,1573744640,1575460864,1574251724.8,1573744640,1575460864,1574251724.8
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.951 53.573,9.961 53.574,699.72,888.248,1212.676,1225.937,1217.425,6087.123,176.64,943.455,97.001,1573982208,1575227392,1574728499.2,1573982208,1575227392,1574964428.8
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.961 53.574,9.955 53.579,649.627,765.602,982.378,999.27,992.574,4962.871,135.314,763.201,93.859,1572585472,1572950016,1572874649.6,1572585472,1572950016,1572874649.6
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.955 53.579,9.955 53.573,599.467,712.629,864.24,878.166,869.429,4347.145,72.461,704.167,92.605,1571840000,1571844096,1571841638.4,1571840000,1571844096,1571841638.4
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.955 53.573,9.959 53.578,550.109,776.068,1202.456,1215.678,1208.767,6043.834,155.889,958.738,93.967,1573314560,1576034304,1574833356.8,1575616512,1576034304,1575845068.8
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.959 53.578,9.96 53.573,499.74,634.469,794.355,806.547,799.797,3998.986,55.276,651.756,92.618,1576009728,1579978752,1579182489.6,1576009728,1579978752,1579182489.6
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.96 53.573,9.956 53.576,449.642,617.839,1055.657,1073.584,1066.494,5332.468,95.734,875.718,94.869,1576329216,1576329216,1576329216,1576329216,1576329216,1576329216
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.956 53.576,9.951 53.574,400.337,549.265,1150.48,1165.904,1156.477,5782.384,46.358,1013.188,96.767,1576783872,1580990464,1580149145.6,1576783872,1580990464,1580149145.6
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.951 53.574,9.957 53.574,349.744,406.825,920.858,925.629,922.854,4614.271,45.478,782.873,94.407,1577799680,1581690880,1580912640,1577799680,1581690880,1580912640
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.957 53.574,9.957 53.577,299.824,333.336,982.536,992.285,987.943,4939.716,22.282,871.347,94.225,1577750528,1577750528,1577750528,1577750528,1577750528,1577750528
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.957 53.577,9.954 53.578,249.953,256.549,908.326,926.537,916.166,4580.829,8.71,813.796,93.545,1577676800,1577676800,1577676800,1577676800,1577676800,1577676800
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.954 53.578,9.952 53.576,200.038,242.904,850.467,856.885,853.568,4267.841,11.478,747.77,94.265,1573761024,1573761024,1573761024,1573761024,1573761024,1573761024
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.952 53.576,9.954 53.575,150.348,175.546,708.612,724.596,714.55,3572.748,5.899,615.226,93.355,1595203584,1599188992,1597595648,1595203584,1599193088,1598392729.6
4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289,9.954 53.575,9.954 53.574,100.102,185.113,1097.839,1100.103,1099.229,5496.146,3.667,1000.13,95.372,1573748736,1586601984,1584031334.4,1573748736,1586601984,1584031334.4
