obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging,from,to,distance_beeline,distance_route,min_time,max_time,avg_time,total_time_of_all_iterations,astar_avg_time,add_positions_to_graph_avg_time,restore_avg_time,min_mem_before,max_mem_before,avg_mem_before,min_mem_after,max_mem_after,avg_mem_after
653,5164,7096,20629,858,11152,426,22337,7768,16812,46829,9.955 53.579,9.955 53.573,599.467,712.629,140.728,142.94,141.746,708.728,27.453,103.301,10.623,326287360,326422528,326316032,330481664,330616832,330510336
653,5164,7096,20629,858,11152,426,22337,7768,16812,46829,9.955 53.573,9.959 53.578,550.109,776.068,212.587,214.215,213.133,1065.665,29.838,170.804,12.338,333000704,333004800,333001523.2,356069376,356073472,356070195.2
653,5164,7096,20629,858,11152,426,22337,7768,16812,46829,9.959 53.578,9.96 53.573,499.74,634.476,166.905,173.583,169.635,848.173,24.481,133.97,11.052,340115456,340115456,340115456,346406912,346406912,346406912
653,5164,7096,20629,858,11152,426,22337,7768,16812,46829,9.96 53.573,9.956 53.576,449.642,609.834,203.731,212.292,207.129,1035.645,18.069,175.402,12.424,336502784,336502784,336502784,355377152,355377152,355377152
653,5164,7096,20629,858,11152,426,22337,7768,16812,46829,9.956 53.576,9.951 53.574,400.337,549.265,203.901,205.904,204.758,1023.792,30.944,161.39,12.289,336904192,336904192,336904192,362070016,362070016,362070016
653,5164,7096,20629,858,11152,426,22337,7768,16812,46829,9.951 53.574,9.957 53.574,349.744,406.825,111.935,112.196,112.04,560.2,10.834,90.086,11.052,345538560,345538560,345538560,351830016,351830016,351830016
653,5164,7096,20629,858,11152,426,22337,7768,16812,46829,9.957 53.574,9.957 53.577,299.824,333.336,216.266,217.547,216.878,1084.392,12.443,191.531,12.827,333307904,333307904,333307904,350085120,350085120,350085120
653,5164,7096,20629,858,11152,426,22337,7768,16812,46829,9.957 53.577,9.954 53.578,249.953,256.549,210.224,211.383,210.846,1054.232,7.694,190.708,12.338,331468800,333537280,331884134.4,348241920,348250112,348246835.2
653,5164,7096,20629,858,11152,426,22337,7768,16812,46829,9.954 53.578,9.952 53.576,200.038,242.904,180.773,185.587,182.273,911.365,9.964,159.741,12.52,331657216,331665408,331658854.4,344240128,344248320,344241766.4
653,5164,7096,20629,858,11152,426,22337,7768,16812,46829,9.952 53.576,9.954 53.575,150.348,175.546,135.777,136.985,136.304,681.52,5.17,119.443,11.635,336076800,336076800,336076800,338173952,338173952,338173952
653,5164,7096,20629,858,11152,426,22337,7768,16812,46829,9.954 53.575,9.954 53.574,100.102,185.113,192.951,193.294,193.099,965.493,3.376,177.663,12.009,336281600,336281600,336281600,344670208,344670208,344670208
