get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
45.697,6305.453,90.289,3341.975,5.52,0,9830.32,653,5164,7096,20629,858,11152,426,22337,7768,16812,46829
70.295,6286.707,81.937,3567.439,5.099,1,10052.374,653,5164,7096,20629,858,11152,426,22337,7768,16812,46829
47.616,6317.049,87.605,3281.737,5.662,2,9781.813,653,5164,7096,20629,858,11152,426,22337,7768,16812,46829
58.006,6161.319,86.75,3301.709,4.966,3,9647.122,653,5164,7096,20629,858,11152,426,22337,7768,16812,46829
44.222,6279.124,86.278,3279.803,5.462,4,9727.938,653,5164,7096,20629,858,11152,426,22337,7768,16812,46829
