get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
81.551,18678.54,174.604,10250.902,12.567,0,29280.803,1204,9273,12858,37065,1759,25281,887,50719,14805,31460,98345
80.882,18779.569,173.205,10414.355,11.054,1,29538.17,1204,9273,12858,37065,1759,25281,887,50719,14805,31460,98345
85.122,18560.767,170.597,10356.399,10.559,2,29267.247,1204,9273,12858,37065,1759,25281,887,50719,14805,31460,98345
97.235,18341.595,168.046,10125.425,14.375,3,28820.149,1204,9273,12858,37065,1759,25281,887,50719,14805,31460,98345
78.594,18083.44,166.639,10081.256,10.883,4,28495.308,1204,9273,12858,37065,1759,25281,887,50719,14805,31460,98345
