get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
145.938,57204.462,477.08,33164.273,22.853,0,91181.267,2169,16290,22801,65164,3755,57552,1745,115615,27181,57978,206394
146.49,57509.792,319.419,33933.829,20.566,1,92091.907,2169,16290,22801,65164,3755,57552,1745,115615,27181,57978,206394
146.064,57639.383,317.392,33682.307,22.774,2,91975.204,2169,16290,22801,65164,3755,57552,1745,115615,27181,57978,206394
158.356,57637.502,322.616,33198.28,24.381,3,91498.972,2169,16290,22801,65164,3755,57552,1745,115615,27181,57978,206394
149.4,55620.874,477.076,33346.295,22.363,4,89772.296,2169,16290,22801,65164,3755,57552,1745,115615,27181,57978,206394
