get_obstacle_time,knn_search_time,build_graph_time,merge_road_graph_time,add_poi_attributes_time,iteration_number,iteration_time,obstacles_input,obstacles_after_unwrapping,obstacle_vertices_input,obstacle_vertices_after_unwrapping,road_vertices_input,road_vertices_after_merging,road_edges_input,road_edges_after_merging,other_vertices_input,visibility_edges_before_merging,visibility_edges_after_merging
315.434,304663.632,697.846,119869.313,58.801,0,425940.652,4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289
289.729,310054.813,670.007,118677.535,62.138,1,430068.754,4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289
300.177,313280.372,674.754,119609.344,31.838,2,434215.166,4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289
305.002,326625.753,681.924,121789.324,62.127,3,449773.191,4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289
290.653,324665.774,710.906,120681.747,56.798,4,446715.461,4348,31928,45018,127758,7849,118178,3629,237665,53093,121250,421289
