id,h_dist
2,40.44410231926934
5,54.3384591971864
6,213.2047612970881
10,137.5102030388799
8,79.98329413821307
9,79.65273707440899
3,35.208583891782816
4,203.74556686368308
7,33.52604914975009
1,90.74722596059358
