id,h_dist
2,41.51043336044633
5,79.79805604274367
6,712.3537172836191
10,203.1975220631671
8,39.19404593762936
9,17.32848306977179
3,66.62002226754903
4,79.79805604274367
7,695.1372704640887
1,103.76799086669469
