id,h_dist
2,27.492318227471884
1,15.354494332359536
8,159.21035654686426
7,38.75459133549489
6,38.75459133549489
3,21.438456715078605
10,278.20997181651984
18,51.64863098162736
5,212.12964290702698
4,10.863481970571556
9,26.22496055413469
