id,h_dist
2,16.064783866185504
1,13.828479524176254
8,107.50049269924511
7,29.458247216608772
6,105.65122432707264
3,62.07403429537626
10,161.10924064997653
18,34.51417907119247
5,125.72935476815955
4,10.19318732680614
9,45.056205474554595
